epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI2_0:i,GNDI2_0:j,GNDI2_0:alpha1
1500                ,0.01312             ,0.00694             ,0.13549             ,0.13547             ,2144                ,3618                ,0.32662             
1550                ,0.01313             ,0.00694             ,0.13549             ,0.13547             ,2144                ,3618                ,0.32669             
1600                ,0.01313             ,0.00694             ,0.13549             ,0.13547             ,2144                ,3618                ,0.32676             
1650                ,0.01314             ,0.00694             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32682             
1700                ,0.01315             ,0.00694             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32689             
1750                ,0.01315             ,0.00694             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32694             
1800                ,0.01316             ,0.00694             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32699             
1850                ,0.01317             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32703             
1900                ,0.01317             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32707             
1950                ,0.01318             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.3271              
2000                ,0.01318             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32714             
2050                ,0.01319             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32717             
2100                ,0.0132              ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.3272              
2150                ,0.0132              ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32724             
2200                ,0.01321             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32728             
2250                ,0.01321             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32734             
2300                ,0.01321             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32742             
2350                ,0.01322             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32749             
2400                ,0.01323             ,0.00693             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32755             
2450                ,0.01323             ,0.00692             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32761             
2500                ,0.01324             ,0.00692             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32767             
2550                ,0.01324             ,0.00692             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32772             
2600                ,0.01325             ,0.00692             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32778             
2650                ,0.01325             ,0.00692             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32782             
2700                ,0.01326             ,0.00692             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32787             
2750                ,0.01326             ,0.00691             ,0.13548             ,0.13547             ,2144                ,3618                ,0.3279              
2800                ,0.01327             ,0.00691             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32792             
2850                ,0.01327             ,0.00691             ,0.13548             ,0.13547             ,2144                ,3618                ,0.32792             
2900                ,0.01328             ,0.00691             ,0.13548             ,0.13547             ,2144                ,3618                ,0.3279              
2950                ,0.01328             ,0.00691             ,0.13547             ,0.13547             ,2144                ,3618                ,0.32787             
3000                ,0.01329             ,0.00691             ,0.13547             ,0.13547             ,2144                ,3618                ,0.32785             
3050                ,0.01329             ,0.00691             ,0.13547             ,0.13547             ,2144                ,3618                ,0.32782             
3100                ,0.01329             ,0.00691             ,0.13547             ,0.13547             ,2144                ,3618                ,0.32779             
3150                ,0.0133              ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32776             
3200                ,0.0133              ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32773             
3250                ,0.01331             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32771             
3300                ,0.01331             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32769             
3350                ,0.01331             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32767             
3400                ,0.01332             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32766             
3450                ,0.01332             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32765             
3500                ,0.01332             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32765             
3550                ,0.01333             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32766             
3600                ,0.01333             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32767             
3650                ,0.01333             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32769             
3700                ,0.01334             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32771             
3750                ,0.01334             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32774             
3800                ,0.01334             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32778             
3850                ,0.01334             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32784             
3900                ,0.01335             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32789             
3950                ,0.01335             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32796             
4000                ,0.01335             ,0.0069              ,0.13547             ,0.13547             ,2144                ,3618                ,0.32804             
