epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
1850                ,0.82854             ,0.82634             ,0.05647             ,0.05665             ,3803                ,3623                ,487                 ,1150                ,0.16088             ,0.0025              ,0.0046              ,0.00286             ,0.00054             ,0.01302             ,0.01136             ,0.06747             ,0.09242             ,0.00091             ,0.0398              ,1e-05               ,0.09612             ,0.00146             ,0.01595             ,0.00099             ,0.08582             ,-0.07286            ,-0.02553            ,0.14599             ,0.13663             ,0.00235             ,0.12457             ,-0.0176             ,0.04591             ,0.04438             ,0.01171             ,0.03332             ,-0.02685            ,0.01713             ,0.00705             ,0.05848             ,0.29381             ,-0.00019            ,0.12688             ,-0.00069            ,0.02259             ,0.01215             ,-0.04023            ,0.03497             ,0.03904             ,0.00302             ,0.12506             ,0.08843             ,-0.52353            ,0.01009             ,-0.20327            ,0.00106             ,0.18889             ,0.25265             ,0.19817             ,0.23392             ,0.14965             ,0.19475             ,0.31495             ,0.14184             ,0.51706             ,0.21505             ,0.35354             ,0.15841             ,0.22495             ,0.06562             ,0.26956             ,0.12989             ,0.22171             ,0.53612             ,0.49245             ,0.3187              ,0.29837             ,0.13838             ,0.52672             ,0.34955             ,394                 ,4008                ,1401                ,2470                ,-1e-05              ,0.00228             ,0.0164              ,0.00461             ,0.05183             ,0.08062             ,0.01016             ,0.0218              ,0.00238             ,0.00439             ,-0.00032            ,0.15331             ,0.03054             ,-0.0204             ,0.01904             ,0.00825             ,0.02013             ,-0.02835            ,0.01859             ,0.00116             ,0.03495             ,0.00227             ,0.00119             ,0.07002             ,-0.01082            ,-0.01179            ,0.0037              ,-0.01014            ,0.05477             ,0.03907             ,0.03607             ,-0.00809            ,0.00485             ,0.03354             ,0.00199             ,0.00074             ,0.05026             ,0.00301             ,0.02766             ,0.08343             ,-0.00784            ,0.19801             ,-0.00078            ,0.00576             ,0.01562             ,-0.04413            ,-0.06539            ,0.20147             ,0.02896             ,0.26129             ,0.00264             ,0.23443             ,0.29177             ,0.24407             ,0.18905             ,0.28349             ,0.1407              ,0.31326             ,0.16159             ,0.30312             ,0.39992             ,0.00851             ,0.10988             ,0.37172             ,0.23102             ,0.2312              ,0.29933             ,0.17189             ,0.29819             ,0.21878             ,0.3246              ,0.29906             
1900                ,0.82667             ,0.82269             ,0.05678             ,0.05724             ,3803                ,3623                ,487                 ,1150                ,0.15184             ,0.00181             ,0.00363             ,0.00247             ,0.00045             ,0.01174             ,0.00967             ,0.06012             ,0.08859             ,0.00069             ,0.03534             ,0.0                 ,0.08643             ,0.00107             ,0.01362             ,0.00089             ,0.07821             ,-0.06966            ,-0.02501            ,0.13667             ,0.13946             ,0.00182             ,0.12367             ,-0.0291             ,0.03947             ,0.04172             ,0.01053             ,0.02891             ,-0.02414            ,0.01415             ,0.00465             ,0.05193             ,0.28686             ,-0.00197            ,0.12474             ,-0.00074            ,0.01819             ,0.01105             ,-0.03948            ,0.03211             ,0.03334             ,0.00301             ,0.12315             ,0.07978             ,-0.52889            ,0.00959             ,-0.20198            ,0.00084             ,0.18553             ,0.24983             ,0.19692             ,0.22925             ,0.14892             ,0.18961             ,0.31124             ,0.14265             ,0.51361             ,0.21438             ,0.35131             ,0.15536             ,0.22367             ,0.06272             ,0.26927             ,0.13076             ,0.22165             ,0.53474             ,0.48783             ,0.31498             ,0.30004             ,0.13451             ,0.52523             ,0.34889             ,394                 ,4000                ,1401                ,2470                ,-1e-05              ,0.00182             ,0.01345             ,0.0046              ,0.04713             ,0.07204             ,0.00845             ,0.01818             ,0.00207             ,0.00357             ,2e-05               ,0.14461             ,0.03064             ,-0.01722            ,0.01591             ,0.00631             ,0.01666             ,-0.02798            ,0.01524             ,0.00084             ,0.02998             ,0.00159             ,0.00055             ,0.06572             ,-0.00752            ,-0.01187            ,0.00285             ,-0.0105             ,0.04772             ,0.03308             ,0.02985             ,-0.01181            ,0.00406             ,0.0314              ,0.0022              ,-0.00373            ,0.04242             ,0.00297             ,0.02333             ,0.08096             ,-0.00935            ,0.18717             ,-0.00396            ,0.00533             ,0.01284             ,-0.04275            ,-0.06742            ,0.18761             ,0.02886             ,0.25859             ,0.00181             ,0.23167             ,0.28311             ,0.23409             ,0.18889             ,0.28136             ,0.13772             ,0.31045             ,0.15845             ,0.30136             ,0.39138             ,0.00823             ,0.10665             ,0.36927             ,0.22975             ,0.23058             ,0.28876             ,0.16664             ,0.29451             ,0.21823             ,0.32215             ,0.29462             
1950                ,0.82942             ,0.82709             ,0.05633             ,0.05653             ,3803                ,3623                ,487                 ,1150                ,0.14306             ,0.00118             ,0.00285             ,0.00212             ,0.00039             ,0.01055             ,0.00823             ,0.05338             ,0.08502             ,0.00053             ,0.03162             ,0.0                 ,0.07748             ,0.00077             ,0.01158             ,0.00077             ,0.07109             ,-0.06513            ,-0.02473            ,0.12785             ,0.14137             ,0.0014              ,0.12145             ,-0.03898            ,0.03375             ,0.04021             ,0.00934             ,0.02513             ,-0.02177            ,0.01164             ,0.0024              ,0.04585             ,0.28032             ,-0.00334            ,0.12271             ,-0.00071            ,0.01437             ,0.01014             ,-0.03921            ,0.0296              ,0.02817             ,0.00329             ,0.12161             ,0.07194             ,-0.53352            ,0.00892             ,-0.20122            ,0.0011              ,0.18214             ,0.24689             ,0.1958              ,0.2248              ,0.14824             ,0.18448             ,0.30821             ,0.14367             ,0.51089             ,0.21362             ,0.34964             ,0.15246             ,0.2225              ,0.06003             ,0.26944             ,0.13141             ,0.22188             ,0.53324             ,0.48337             ,0.31187             ,0.30194             ,0.1309              ,0.52415             ,0.34806             ,394                 ,3992                ,1401                ,2470                ,-1e-05              ,0.00145             ,0.01087             ,0.0045              ,0.04275             ,0.06417             ,0.00698             ,0.0151              ,0.0018              ,0.00284             ,0.00028             ,0.13621             ,0.02969             ,-0.01504            ,0.01322             ,0.00448             ,0.01365             ,-0.02757            ,0.01238             ,0.0006              ,0.02565             ,0.00106             ,-0.0001             ,0.06149             ,-0.00405            ,-0.01181            ,0.00214             ,-0.01082            ,0.04134             ,0.02846             ,0.02446             ,-0.01539            ,0.00337             ,0.02975             ,0.0021              ,-0.00572            ,0.03493             ,0.00267             ,0.01955             ,0.0788              ,-0.01069            ,0.17769             ,-0.00682            ,0.00493             ,0.01022             ,-0.04032            ,-0.0691             ,0.17537             ,0.02884             ,0.2564              ,0.00101             ,0.22938             ,0.27572             ,0.22554             ,0.18844             ,0.28078             ,0.13489             ,0.30787             ,0.15576             ,0.29942             ,0.38361             ,0.00794             ,0.10366             ,0.36695             ,0.22866             ,0.22975             ,0.27931             ,0.16233             ,0.29133             ,0.21747             ,0.3201              ,0.29053             
2000                ,0.82941             ,0.8268              ,0.05633             ,0.05657             ,3803                ,3623                ,487                 ,1150                ,0.13455             ,0.00064             ,0.00221             ,0.00182             ,0.00033             ,0.00946             ,0.00696             ,0.04719             ,0.08142             ,0.0004              ,0.02807             ,0.0                 ,0.06924             ,0.00054             ,0.00988             ,0.00068             ,0.06437             ,-0.05984            ,-0.02424            ,0.11928             ,0.14327             ,0.00108             ,0.11825             ,-0.04706            ,0.02869             ,0.03914             ,0.00822             ,0.02174             ,-0.01965            ,0.00951             ,0.00049             ,0.0402              ,0.27406             ,-0.00448            ,0.12091             ,-0.00064            ,0.01098             ,0.00982             ,-0.03874            ,0.02657             ,0.02359             ,0.00366             ,0.11988             ,0.06463             ,-0.53732            ,0.00805             ,-0.20037            ,0.00113             ,0.17868             ,0.24405             ,0.1948              ,0.22051             ,0.14764             ,0.17938             ,0.30503             ,0.14443             ,0.50798             ,0.21293             ,0.34777             ,0.1496              ,0.22149             ,0.05741             ,0.26939             ,0.13205             ,0.22187             ,0.53187             ,0.47912             ,0.30863             ,0.30358             ,0.12735             ,0.52291             ,0.34734             ,395                 ,3985                ,1401                ,2471                ,-0.0                ,0.00117             ,0.00865             ,0.00431             ,0.03864             ,0.05697             ,0.00573             ,0.01248             ,0.00155             ,0.00223             ,0.00046             ,0.1281              ,0.02848             ,-0.01021            ,0.01092             ,0.00288             ,0.01106             ,-0.02696            ,0.00997             ,0.00043             ,0.02185             ,0.00057             ,-0.00052            ,0.05744             ,-0.00134            ,-0.01188            ,0.00138             ,-0.01122            ,0.03553             ,0.02449             ,0.01964             ,-0.0184             ,0.0028              ,0.02831             ,0.00208             ,-0.00648            ,0.02795             ,0.00188             ,0.01629             ,0.07651             ,-0.01187            ,0.16824             ,-0.00912            ,0.00457             ,0.0078              ,-0.03747            ,-0.07059            ,0.16361             ,0.02876             ,0.25429             ,0.00015             ,0.22707             ,0.26866             ,0.21705             ,0.18807             ,0.27996             ,0.13204             ,0.30554             ,0.1529              ,0.29768             ,0.37598             ,0.00765             ,0.10087             ,0.36482             ,0.22753             ,0.22916             ,0.26989             ,0.15792             ,0.28801             ,0.21682             ,0.31805             ,0.28698             
2050                ,0.82985             ,0.82766             ,0.05626             ,0.05643             ,3803                ,3623                ,486                 ,1150                ,0.12631             ,0.00018             ,0.0017              ,0.00154             ,0.00028             ,0.00844             ,0.00586             ,0.04153             ,0.07805             ,0.00031             ,0.02476             ,-0.0                ,0.06168             ,0.00038             ,0.00842             ,0.0006              ,0.05822             ,-0.05562            ,-0.02379            ,0.11107             ,0.14503             ,0.00082             ,0.11494             ,-0.05449            ,0.0242              ,0.03862             ,0.00749             ,0.01877             ,-0.01766            ,0.00775             ,-0.00222            ,0.03486             ,0.26768             ,-0.00543            ,0.11905             ,-0.00055            ,0.00811             ,0.00956             ,-0.03874            ,0.0249              ,0.01946             ,0.00413             ,0.11806             ,0.05793             ,-0.54078            ,0.00736             ,-0.19939            ,0.00113             ,0.17529             ,0.24157             ,0.19361             ,0.21635             ,0.14695             ,0.1742              ,0.30217             ,0.14512             ,0.50524             ,0.21227             ,0.34602             ,0.14671             ,0.22032             ,0.05515             ,0.26947             ,0.13275             ,0.22194             ,0.53043             ,0.47489             ,0.30556             ,0.30521             ,0.12374             ,0.52176             ,0.34654             ,396                 ,3979                ,1401                ,2470                ,-0.0                ,0.00094             ,0.00672             ,0.00416             ,0.03481             ,0.05042             ,0.00467             ,0.01026             ,0.00133             ,0.00173             ,0.0006              ,0.12026             ,0.02692             ,-0.00787            ,0.00897             ,0.00133             ,0.00887             ,-0.02616            ,0.00795             ,0.0003              ,0.01856             ,0.00017             ,-0.00067            ,0.05367             ,0.00109             ,-0.01214            ,0.0095              ,-0.01163            ,0.03035             ,0.02145             ,0.01543             ,-0.02112            ,0.00232             ,0.02719             ,0.00173             ,-0.00616            ,0.02137             ,0.00185             ,0.01347             ,0.07432             ,-0.01288            ,0.15903             ,-0.01101            ,0.00424             ,0.00537             ,-0.03444            ,-0.07169            ,0.15227             ,0.02879             ,0.25222             ,-0.00261            ,0.22486             ,0.26177             ,0.20931             ,0.18775             ,0.27881             ,0.12925             ,0.30323             ,0.15044             ,0.29628             ,0.36889             ,0.00737             ,0.09807             ,0.36262             ,0.22652             ,0.22858             ,0.26088             ,0.15372             ,0.28511             ,0.21643             ,0.31614             ,0.2842              
2100                ,0.82977             ,0.82664             ,0.05627             ,0.0566              ,3803                ,3623                ,484                 ,1150                ,0.11835             ,-0.00019            ,0.00129             ,0.0013              ,0.00023             ,0.00751             ,0.00491             ,0.03635             ,0.07476             ,0.00023             ,0.0215              ,-0.0                ,0.05477             ,0.00026             ,0.00722             ,0.00053             ,0.05259             ,-0.05174            ,-0.02323            ,0.10314             ,0.14707             ,0.00063             ,0.11133             ,-0.06069            ,0.02021             ,0.03816             ,0.00679             ,0.01613             ,-0.01574            ,0.00627             ,-0.00401            ,0.02974             ,0.26132             ,-0.00628            ,0.11733             ,-0.00047            ,0.00562             ,0.00918             ,-0.03891            ,0.02348             ,0.01578             ,0.00466             ,0.11605             ,0.05172             ,-0.54429            ,0.00678             ,-0.19826            ,0.00104             ,0.17198             ,0.23915             ,0.19251             ,0.21226             ,0.14633             ,0.16904             ,0.29928             ,0.14554             ,0.50234             ,0.21172             ,0.34405             ,0.14379             ,0.21928             ,0.05305             ,0.26945             ,0.1335              ,0.22187             ,0.52907             ,0.47072             ,0.30239             ,0.30672             ,0.12005             ,0.52047             ,0.34583             ,396                 ,3973                ,1401                ,2471                ,0.0                 ,0.00077             ,0.00508             ,0.00401             ,0.03125             ,0.04447             ,0.00377             ,0.00839             ,0.00114             ,0.00135             ,0.00071             ,0.1127              ,0.02524             ,-0.00657            ,0.00733             ,6e-05               ,0.00701             ,-0.02522            ,0.00627             ,0.00021             ,0.0157              ,-0.00024            ,-0.00066            ,0.05005             ,0.00248             ,-0.01257            ,0.00748             ,-0.01211            ,0.02572             ,0.01866             ,0.01172             ,-0.02365            ,0.00195             ,0.02605             ,0.00131             ,-0.00533            ,0.01535             ,0.00179             ,0.01106             ,0.0719              ,-0.01369            ,0.14976             ,-0.0125             ,0.00393             ,0.00297             ,-0.03109            ,-0.07246            ,0.14145             ,0.02882             ,0.25047             ,-0.00354            ,0.22258             ,0.25506             ,0.20141             ,0.18749             ,0.27804             ,0.1264              ,0.30116             ,0.14817             ,0.29507             ,0.36175             ,0.00708             ,0.0952              ,0.3606              ,0.22552             ,0.22818             ,0.25222             ,0.14924             ,0.28241             ,0.21615             ,0.31423             ,0.28123             
2150                ,0.82855             ,0.82775             ,0.05647             ,0.05642             ,3803                ,3623                ,482                 ,1150                ,0.11068             ,-0.00045            ,0.00097             ,0.00109             ,0.00021             ,0.00666             ,0.00407             ,0.03171             ,0.07154             ,0.00018             ,0.01858             ,-0.0                ,0.04846             ,0.00017             ,0.00622             ,0.00049             ,0.04754             ,-0.04888            ,-0.02297            ,0.09566             ,0.14882             ,0.00048             ,0.10823             ,-0.06682            ,0.01668             ,0.03781             ,0.00654             ,0.01392             ,-0.01391            ,0.00505             ,-0.00577            ,0.02455             ,0.25484             ,-0.00709            ,0.11545             ,-0.00052            ,0.00347             ,0.00894             ,-0.03941            ,0.02295             ,0.01254             ,0.00492             ,0.11416             ,0.04626             ,-0.54766            ,0.00628             ,-0.19705            ,0.00121             ,0.16881             ,0.23693             ,0.19116             ,0.2082              ,0.14556             ,0.16394             ,0.29672             ,0.14628             ,0.4998              ,0.21129             ,0.34243             ,0.14119             ,0.21801             ,0.05124             ,0.2698              ,0.1343              ,0.22215             ,0.52761             ,0.46642             ,0.29948             ,0.3085              ,0.11664             ,0.51942             ,0.34504             ,396                 ,3968                ,1400                ,2470                ,0.0                 ,0.00063             ,0.00364             ,0.00392             ,0.02796             ,0.03909             ,0.00303             ,0.00685             ,0.00097             ,0.00104             ,0.00078             ,0.10543             ,0.02313             ,-0.00694            ,0.00595             ,-0.00109            ,0.00544             ,-0.02441            ,0.00489             ,0.00014             ,0.01324             ,-0.0005             ,-0.00071            ,0.04656             ,0.00455             ,-0.01269            ,0.00563             ,-0.01227            ,0.02153             ,0.01704             ,0.00843             ,-0.02599            ,0.00163             ,0.02518             ,0.00089             ,-0.0039             ,0.00965             ,0.00191             ,0.00898             ,0.06958             ,-0.01432            ,0.14073             ,-0.01381            ,0.00353             ,0.00062             ,-0.02781            ,-0.07294            ,0.13098             ,0.02911             ,0.24865             ,-0.00443            ,0.2207              ,0.24877             ,0.19469             ,0.18731             ,0.27722             ,0.12366             ,0.29888             ,0.14611             ,0.2938              ,0.35534             ,0.0068              ,0.09273             ,0.35835             ,0.22454             ,0.22754             ,0.24432             ,0.14548             ,0.27997             ,0.21582             ,0.31244             ,0.2783              
2200                ,0.83048             ,0.82761             ,0.05615             ,0.05644             ,3803                ,3623                ,481                 ,1150                ,0.1033              ,-0.00068            ,0.00073             ,0.00091             ,0.00018             ,0.00589             ,0.00338             ,0.02746             ,0.06842             ,0.00015             ,0.01604             ,-0.0                ,0.04273             ,0.0001              ,0.00547             ,0.00046             ,0.04287             ,-0.04538            ,-0.02242            ,0.08846             ,0.15052             ,0.00037             ,0.10505             ,-0.07116            ,0.01363             ,0.03791             ,0.0057              ,0.012               ,-0.01257            ,0.00403             ,-0.00688            ,0.01984             ,0.24936             ,-0.00765            ,0.11404             ,-0.00054            ,0.00146             ,0.00845             ,-0.03936            ,0.02176             ,0.00982             ,0.00512             ,0.11229             ,0.04105             ,-0.55083            ,0.00577             ,-0.19578            ,0.00122             ,0.1656              ,0.2347              ,0.19048             ,0.20442             ,0.14521             ,0.1591              ,0.29408             ,0.14682             ,0.49723             ,0.21086             ,0.34065             ,0.13885             ,0.21734             ,0.04948             ,0.26982             ,0.13489             ,0.22212             ,0.52646             ,0.46275             ,0.29662             ,0.31004             ,0.11354             ,0.51818             ,0.34452             ,396                 ,3964                ,1401                ,2471                ,0.0                 ,0.00052             ,0.00249             ,0.00378             ,0.02493             ,0.03423             ,0.00242             ,0.00557             ,0.00082             ,0.00083             ,0.00084             ,0.09842             ,0.02097             ,-0.0069             ,0.0048              ,-0.00181            ,0.00412             ,-0.02351            ,0.00375             ,0.0001              ,0.01112             ,-0.00084            ,-0.00078            ,0.04317             ,0.0055              ,-0.01289            ,0.00421             ,-0.01213            ,0.01769             ,0.01547             ,0.00554             ,-0.02838            ,0.00139             ,0.02412             ,0.0007              ,-0.00173            ,0.00447             ,0.00189             ,0.00722             ,0.06719             ,-0.01477            ,0.13247             ,-0.01478            ,0.00318             ,-0.00201            ,-0.02431            ,-0.07313            ,0.12181             ,0.02944             ,0.2476              ,-0.00538            ,0.21901             ,0.24386             ,0.18855             ,0.18719             ,0.27753             ,0.12086             ,0.29728             ,0.14396             ,0.29273             ,0.34893             ,0.00651             ,0.09062             ,0.35674             ,0.22348             ,0.22727             ,0.2369              ,0.14196             ,0.27744             ,0.21556             ,0.31064             ,0.27593             
2250                ,0.83049             ,0.82833             ,0.05615             ,0.05632             ,3803                ,3623                ,480                 ,1150                ,0.09621             ,-0.00089            ,0.00053             ,0.00076             ,0.00016             ,0.00518             ,0.0028              ,0.02363             ,0.06551             ,0.00012             ,0.01387             ,-0.0                ,0.03755             ,6e-05               ,0.00481             ,0.00041             ,0.03859             ,-0.04186            ,-0.02194            ,0.08161             ,0.15181             ,0.00029             ,0.10167             ,-0.07401            ,0.01101             ,0.0382              ,0.00513             ,0.01038             ,-0.01107            ,0.0032              ,-0.00784            ,0.01528             ,0.24392             ,-0.00791            ,0.11254             ,-0.00044            ,-0.0002             ,0.00786             ,-0.03926            ,0.02027             ,0.00744             ,0.00543             ,0.11055             ,0.03617             ,-0.55379            ,0.00529             ,-0.19436            ,0.00119             ,0.16235             ,0.23234             ,0.18957             ,0.20046             ,0.14459             ,0.15412             ,0.29153             ,0.1475              ,0.49479             ,0.21012             ,0.339               ,0.13623             ,0.21642             ,0.04749             ,0.26985             ,0.13516             ,0.2222              ,0.52511             ,0.45895             ,0.29399             ,0.31173             ,0.11018             ,0.51707             ,0.34377             ,396                 ,3960                ,1401                ,2471                ,0.0                 ,0.00045             ,0.00158             ,0.00361             ,0.02215             ,0.02986             ,0.00192             ,0.00453             ,0.00069             ,0.0006              ,0.00089             ,0.0917              ,0.01885             ,-0.00664            ,0.00385             ,-0.00255            ,0.00303             ,-0.02266            ,0.00283             ,6e-05               ,0.00931             ,-0.00105            ,-0.00086            ,0.03993             ,0.00583             ,-0.01288            ,0.00314             ,-0.01169            ,0.01433             ,0.01395             ,0.00306             ,-0.03038            ,0.00119             ,0.02359             ,0.0004              ,-0.00937            ,-0.00691            ,0.00186             ,0.00574             ,0.06499             ,-0.01508            ,0.1245              ,-0.01541            ,0.00284             ,-0.00392            ,-0.02035            ,-0.07311            ,0.11334             ,0.02973             ,0.24626             ,-0.00636            ,0.21748             ,0.23876             ,0.18286             ,0.1869              ,0.27718             ,0.11809             ,0.29546             ,0.14186             ,0.29148             ,0.34296             ,0.00622             ,0.08842             ,0.3549              ,0.22253             ,0.22682             ,0.22959             ,0.13869             ,0.27498             ,0.2151              ,0.30894             ,0.27348             
2300                ,0.83074             ,0.82845             ,0.05611             ,0.0563              ,3803                ,3623                ,479                 ,1149                ,0.08943             ,-0.00107            ,0.00039             ,0.00063             ,0.00013             ,0.00455             ,0.00228             ,0.0202              ,0.06277             ,0.0001              ,0.0117              ,-0.0                ,0.03287             ,3e-05               ,0.00427             ,0.00037             ,0.0349              ,-0.04048            ,-0.02141            ,0.0751              ,0.15328             ,0.00022             ,0.09909             ,-0.07761            ,0.00875             ,0.039               ,0.00496             ,0.00896             ,-0.00945            ,0.00253             ,-0.00875            ,0.01012             ,0.23846             ,-0.00821            ,0.11099             ,-0.00038            ,-0.00163            ,0.00768             ,-0.03926            ,0.02011             ,0.00535             ,0.00562             ,0.1086              ,0.03163             ,-0.55588            ,0.00505             ,-0.19264            ,0.00126             ,0.15916             ,0.23016             ,0.1886              ,0.19673             ,0.14407             ,0.14924             ,0.28909             ,0.14804             ,0.49239             ,0.20956             ,0.33724             ,0.13375             ,0.21553             ,0.04586             ,0.26994             ,0.13555             ,0.22227             ,0.52384             ,0.45534             ,0.29137             ,0.31309             ,0.10696             ,0.51592             ,0.34312             ,396                 ,3956                ,1401                ,2471                ,0.0                 ,0.00039             ,0.00081             ,0.00355             ,0.0196              ,0.02595             ,0.00151             ,0.00367             ,0.00058             ,0.00046             ,0.00076             ,0.08533             ,0.01701             ,-0.00682            ,0.00307             ,-0.00316            ,0.00214             ,-0.02166            ,0.00209             ,4e-05               ,0.00775             ,-0.00118            ,-0.00071            ,0.03692             ,0.00624             ,-0.01297            ,0.00235             ,-0.01093            ,0.01133             ,0.01271             ,0.00092             ,-0.03235            ,0.00101             ,0.02332             ,-0.02325            ,-0.0057             ,-0.01909            ,0.00195             ,0.00449             ,0.0625              ,-0.01528            ,0.11639             ,-0.01596            ,0.00259             ,-0.00575            ,-0.01603            ,-0.07281            ,0.10519             ,0.03016             ,0.24516             ,-0.00739            ,0.21599             ,0.23406             ,0.17749             ,0.18676             ,0.27709             ,0.11535             ,0.29387             ,0.13989             ,0.2904              ,0.33735             ,0.00592             ,0.08652             ,0.35322             ,0.22158             ,0.22652             ,0.22308             ,0.13537             ,0.27271             ,0.21481             ,0.30727             ,0.27139             
