epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
950                 ,0.8089              ,0.82396             ,0.05962             ,0.05704             ,676                 ,3202                ,2487                ,2653                ,0.64238             ,0.31                ,0.35956             ,0.12095             ,0.1707              ,0.09713             ,0.19774             ,0.49517             ,0.34881             ,0.23038             ,0.06164             ,0.41964             ,0.19995             ,0.35019             ,0.10079             ,0.01027             ,0.24307             ,0.0282              ,0.02193             ,0.47503             ,0.25464             ,0.17925             ,0.39267             ,0.0297              ,0.45401             ,0.31724             ,0.16373             ,0.47827             ,0.02246             ,0.00033             ,0.25976             ,0.21771             ,0.27603             ,0.14576             ,0.67127             ,-0.02562            ,0.12852             ,0.01906             ,-0.00304            ,0.04371             ,0.30314             ,-0.10666            ,0.01247             ,0.0857              ,-0.06846            ,0.30013             ,0.05733             ,0.67012             ,0.6054              ,0.70861             ,0.32747             ,0.78069             ,0.64074             ,0.31924             ,0.72161             ,0.60641             ,0.58031             ,0.20085             ,0.75591             ,0.57454             ,0.12839             ,0.42112             ,0.33132             ,0.03332             ,0.7498              ,0.35312             ,0.14718             ,0.42108             ,0.55191             ,0.0665              ,0.44496             ,0.68747             ,1417                ,3450                ,2020                ,938                 ,0.02736             ,0.24676             ,0.13379             ,0.04309             ,0.07167             ,0.16356             ,0.1071              ,0.35245             ,0.16897             ,0.1128              ,0.42668             ,0.2167              ,0.90568             ,0.13404             ,0.61478             ,0.18356             ,0.35671             ,0.25263             ,0.5223              ,0.28346             ,0.1005              ,0.11413             ,0.72738             ,0.22469             ,0.08909             ,0.17984             ,-0.05596            ,-0.00038            ,0.02771             ,-0.08463            ,0.45788             ,-0.07739            ,0.35817             ,0.04971             ,-0.05197            ,0.2376              ,-0.51075            ,0.0247              ,0.40661             ,0.19688             ,0.19811             ,0.48823             ,0.2235              ,0.2657              ,0.31701             ,-0.01672            ,0.34067             ,0.32247             ,0.04435             ,0.34698             ,0.49003             ,0.33999             ,0.06727             ,0.48273             ,0.43766             ,0.63361             ,0.39725             ,0.51248             ,0.56022             ,0.57648             ,0.62581             ,0.24117             ,0.40584             ,0.05983             ,0.48628             ,0.82095             ,0.31882             ,0.5835              ,0.19073             ,0.68759             ,0.69845             ,0.5573              
1000                ,0.81012             ,0.82516             ,0.05943             ,0.05684             ,669                 ,3202                ,2487                ,2653                ,0.62982             ,0.30392             ,0.33874             ,0.11883             ,0.15264             ,0.09155             ,0.19152             ,0.47087             ,0.3447              ,0.22177             ,0.06115             ,0.40669             ,0.18261             ,0.3271              ,0.09                ,0.00766             ,0.24083             ,0.02695             ,0.0189              ,0.46711             ,0.24395             ,0.16527             ,0.3713              ,0.02764             ,0.43171             ,0.29899             ,0.15143             ,0.46028             ,0.0219              ,0.00021             ,0.25382             ,0.20249             ,0.25398             ,0.12719             ,0.65302             ,-0.03451            ,0.11645             ,0.00728             ,-0.0022             ,0.03518             ,0.29778             ,-0.10219            ,0.01224             ,0.0704              ,-0.06602            ,0.27501             ,0.05398             ,0.65571             ,0.59855             ,0.69864             ,0.32638             ,0.7668              ,0.63215             ,0.31773             ,0.71557             ,0.5979              ,0.57611             ,0.1999              ,0.73782             ,0.56808             ,0.12882             ,0.41929             ,0.32255             ,0.03347             ,0.74562             ,0.35195             ,0.14711             ,0.41969             ,0.54589             ,0.06669             ,0.43772             ,0.67566             ,1417                ,3450                ,2019                ,938                 ,0.02493             ,0.22573             ,0.12758             ,0.03928             ,0.06778             ,0.15379             ,0.10424             ,0.33818             ,0.15584             ,0.10545             ,0.406               ,0.19625             ,0.88727             ,0.11834             ,0.58985             ,0.16697             ,0.34145             ,0.24498             ,0.50149             ,0.27977             ,0.09816             ,0.10907             ,0.72101             ,0.21719             ,0.07598             ,0.16936             ,-0.07627            ,0.00391             ,0.02151             ,-0.06902            ,0.44584             ,-0.07544            ,0.32458             ,0.04334             ,-0.06417            ,0.21268             ,-0.50231            ,0.02116             ,0.37439             ,0.17767             ,0.18338             ,0.4769              ,0.21837             ,0.25419             ,0.29321             ,-0.0273             ,0.33593             ,0.30462             ,0.04408             ,0.34343             ,0.48688             ,0.3414              ,0.06791             ,0.48018             ,0.43551             ,0.62633             ,0.37516             ,0.50893             ,0.55139             ,0.56538             ,0.62452             ,0.24228             ,0.40373             ,0.05966             ,0.47467             ,0.80859             ,0.31898             ,0.58137             ,0.19137             ,0.67709             ,0.6961              ,0.54923             
1050                ,0.81102             ,0.8261              ,0.05929             ,0.05669             ,664                 ,3202                ,2487                ,2653                ,0.61691             ,0.29776             ,0.31855             ,0.11667             ,0.1359              ,0.08609             ,0.18536             ,0.44699             ,0.34049             ,0.21312             ,0.06071             ,0.39368             ,0.16622             ,0.3046              ,0.08001             ,0.00564             ,0.23847             ,0.02551             ,0.01697             ,0.45898             ,0.23323             ,0.15183             ,0.35043             ,0.02564             ,0.40968             ,0.28147             ,0.13994             ,0.44232             ,0.02239             ,0.00019             ,0.24787             ,0.18691             ,0.23306             ,0.10996             ,0.63463             ,-0.04181            ,0.10511             ,-0.0106             ,-0.00155            ,0.02799             ,0.29239             ,-0.09729            ,0.01234             ,0.05718             ,-0.06274            ,0.25117             ,0.05117             ,0.64147             ,0.59154             ,0.68852             ,0.32517             ,0.75274             ,0.62326             ,0.31629             ,0.70943             ,0.58916             ,0.57178             ,0.19865             ,0.71963             ,0.56128             ,0.12916             ,0.41737             ,0.31377             ,0.03359             ,0.74131             ,0.35065             ,0.14722             ,0.41827             ,0.53976             ,0.06685             ,0.43029             ,0.66367             ,1417                ,3450                ,2019                ,938                 ,0.02264             ,0.20595             ,0.12185             ,0.03576             ,0.06408             ,0.1447              ,0.10136             ,0.32402             ,0.14343             ,0.09837             ,0.38572             ,0.17672             ,0.86968             ,0.104               ,0.56538             ,0.15098             ,0.32617             ,0.23741             ,0.48084             ,0.276               ,0.09574             ,0.10425             ,0.71448             ,0.20963             ,0.06439             ,0.159               ,-0.09456            ,0.0076              ,0.01642             ,-0.05529            ,0.43347             ,-0.07356            ,0.29274             ,0.03744             ,-0.07604            ,0.18901             ,-0.49135            ,0.01777             ,0.34532             ,0.15971             ,0.16883             ,0.46559             ,0.21299             ,0.24279             ,0.27082             ,-0.03709            ,0.33134             ,0.28698             ,0.04396             ,0.33999             ,0.48398             ,0.34257             ,0.06851             ,0.47767             ,0.43329             ,0.61879             ,0.35495             ,0.50513             ,0.54343             ,0.55448             ,0.62263             ,0.24324             ,0.40205             ,0.05949             ,0.46318             ,0.79624             ,0.31909             ,0.57919             ,0.192               ,0.66674             ,0.6937              ,0.54075             
1100                ,0.81204             ,0.82711             ,0.05913             ,0.05652             ,658                 ,3202                ,2487                ,2653                ,0.6037              ,0.29154             ,0.299               ,0.11444             ,0.12046             ,0.08076             ,0.17919             ,0.42353             ,0.33615             ,0.20449             ,0.06021             ,0.38064             ,0.1508              ,0.28264             ,0.07081             ,0.00411             ,0.23603             ,0.02379             ,0.01603             ,0.45065             ,0.22254             ,0.13899             ,0.33009             ,0.02376             ,0.38795             ,0.26455             ,0.12905             ,0.42446             ,0.02318             ,0.00029             ,0.24195             ,0.17158             ,0.21337             ,0.09401             ,0.61628             ,-0.04794            ,0.09446             ,-0.01991            ,-0.00104            ,0.0219              ,0.28705             ,-0.09211            ,0.01289             ,0.04563             ,-0.05863            ,0.22859             ,0.04871             ,0.62738             ,0.58437             ,0.67817             ,0.32383             ,0.73847             ,0.61429             ,0.31476             ,0.70313             ,0.58008             ,0.56728             ,0.19739             ,0.70114             ,0.55441             ,0.12951             ,0.41519             ,0.30495             ,0.03372             ,0.73682             ,0.3493              ,0.14733             ,0.41679             ,0.53341             ,0.067               ,0.4225              ,0.65186             ,1417                ,3450                ,2019                ,938                 ,0.02049             ,0.18738             ,0.11663             ,0.03251             ,0.06056             ,0.13643             ,0.09846             ,0.30998             ,0.13146             ,0.09154             ,0.36587             ,0.15866             ,0.85324             ,0.09097             ,0.54142             ,0.13565             ,0.31097             ,0.22983             ,0.46037             ,0.27219             ,0.09326             ,0.0997              ,0.70776             ,0.20207             ,0.05422             ,0.14881             ,-0.11088            ,0.01022             ,0.01225             ,-0.04358            ,0.42098             ,-0.07183            ,0.26317             ,0.03197             ,-0.08736            ,0.16738             ,-0.47933            ,0.01438             ,0.31899             ,0.14302             ,0.15452             ,0.45436             ,0.2074              ,0.23151             ,0.24988             ,-0.04613            ,0.32663             ,0.26956             ,0.04391             ,0.33657             ,0.48139             ,0.34374             ,0.06915             ,0.47536             ,0.431               ,0.61113             ,0.33552             ,0.50123             ,0.53616             ,0.54459             ,0.62025             ,0.24431             ,0.40033             ,0.05935             ,0.45206             ,0.78377             ,0.31922             ,0.57699             ,0.19261             ,0.65688             ,0.69122             ,0.53213             
1150                ,0.81297             ,0.82792             ,0.05898             ,0.05639             ,653                 ,3202                ,2487                ,2653                ,0.59018             ,0.28523             ,0.28005             ,0.11222             ,0.10625             ,0.07557             ,0.17303             ,0.40066             ,0.33172             ,0.1959              ,0.05968             ,0.3676              ,0.13633             ,0.2614              ,0.06237             ,0.00296             ,0.23355             ,0.02215             ,0.01532             ,0.44216             ,0.21193             ,0.12683             ,0.31032             ,0.02187             ,0.36693             ,0.24813             ,0.11875             ,0.40653             ,0.02481             ,0.00137             ,0.23604             ,0.15715             ,0.19495             ,0.07893             ,0.59779             ,-0.05352            ,0.08449             ,-0.02707            ,-0.00071            ,0.01686             ,0.28163             ,-0.08714            ,0.01289             ,0.03614             ,-0.05426            ,0.20723             ,0.04612             ,0.61332             ,0.57694             ,0.66761             ,0.32229             ,0.72419             ,0.60507             ,0.31324             ,0.69666             ,0.57093             ,0.56264             ,0.19603             ,0.68274             ,0.54736             ,0.12985             ,0.41297             ,0.29621             ,0.03386             ,0.73221             ,0.3479              ,0.14729             ,0.41529             ,0.52691             ,0.0672              ,0.41471             ,0.63994             ,1417                ,3450                ,2019                ,938                 ,0.01847             ,0.16995             ,0.11193             ,0.02953             ,0.05721             ,0.12868             ,0.09554             ,0.29609             ,0.12003             ,0.08491             ,0.34645             ,0.14163             ,0.83755             ,0.0792              ,0.51814             ,0.12094             ,0.29586             ,0.22237             ,0.44017             ,0.26833             ,0.09077             ,0.09544             ,0.70087             ,0.19456             ,0.04535             ,0.13882             ,-0.12558            ,0.01235             ,0.00888             ,-0.03341            ,0.4084              ,-0.0703             ,0.23557             ,0.02719             ,-0.09839            ,0.148               ,-0.4668             ,0.01111             ,0.29558             ,0.12758             ,0.14051             ,0.44305             ,0.20158             ,0.22045             ,0.23021             ,-0.05423            ,0.32189             ,0.25222             ,0.04394             ,0.33309             ,0.47913             ,0.34465             ,0.06985             ,0.4731              ,0.4286              ,0.60341             ,0.31709             ,0.49713             ,0.52965             ,0.53502             ,0.6176              ,0.24528             ,0.39885             ,0.05923             ,0.44108             ,0.77137             ,0.31941             ,0.57476             ,0.19334             ,0.64717             ,0.68866             ,0.52348             
1200                ,0.81374             ,0.82872             ,0.05886             ,0.05626             ,648                 ,3202                ,2487                ,2653                ,0.5764              ,0.27889             ,0.26183             ,0.10992             ,0.09324             ,0.07055             ,0.16689             ,0.37836             ,0.32717             ,0.18734             ,0.05921             ,0.35459             ,0.1228              ,0.24096             ,0.05468             ,0.0021              ,0.23095             ,0.02063             ,0.01507             ,0.43351             ,0.20141             ,0.11536             ,0.29117             ,0.01998             ,0.34651             ,0.23233             ,0.10926             ,0.38871             ,0.0268              ,0.00054             ,0.23008             ,0.14319             ,0.17763             ,0.0654              ,0.57928             ,-0.05751            ,0.07522             ,-0.03336            ,-0.00042            ,0.01266             ,0.27621             ,-0.08158            ,0.01301             ,0.02844             ,-0.04955            ,0.18709             ,0.04376             ,0.5996              ,0.56937             ,0.657               ,0.3208              ,0.70968             ,0.59563             ,0.31181             ,0.69008             ,0.56159             ,0.55782             ,0.19436             ,0.66436             ,0.53997             ,0.13014             ,0.41082             ,0.28739             ,0.03399             ,0.72741             ,0.34636             ,0.14745             ,0.41379             ,0.52023             ,0.06749             ,0.4069              ,0.62788             ,1417                ,3450                ,2019                ,938                 ,0.01659             ,0.15377             ,0.10772             ,0.0268              ,0.05401             ,0.12162             ,0.09261             ,0.28239             ,0.10936             ,0.07852             ,0.3275              ,0.12577             ,0.82204             ,0.06862             ,0.49537             ,0.10686             ,0.28092             ,0.21502             ,0.42021             ,0.2644              ,0.08822             ,0.09147             ,0.69381             ,0.18708             ,0.03767             ,0.12902             ,-0.13853            ,0.0139              ,0.0062              ,-0.02431            ,0.39576             ,-0.06885            ,0.20975             ,0.02289             ,-0.10876            ,0.13039             ,-0.45411            ,0.00799             ,0.27435             ,0.11332             ,0.12694             ,0.43159             ,0.19556             ,0.2098              ,0.21187             ,-0.06148            ,0.31713             ,0.23526             ,0.04406             ,0.32978             ,0.47689             ,0.34544             ,0.07053             ,0.47074             ,0.42615             ,0.59547             ,0.30121             ,0.49284             ,0.52362             ,0.52561             ,0.61501             ,0.24621             ,0.39749             ,0.05905             ,0.43045             ,0.75907             ,0.31956             ,0.57245             ,0.19402             ,0.63758             ,0.68606             ,0.51454             
1250                ,0.81431             ,0.82933             ,0.05877             ,0.05616             ,643                 ,3202                ,2487                ,2653                ,0.5624              ,0.27247             ,0.24427             ,0.10758             ,0.08138             ,0.06569             ,0.16074             ,0.35667             ,0.32251             ,0.17888             ,0.05868             ,0.34163             ,0.1102              ,0.22133             ,0.0477              ,0.00148             ,0.22824             ,0.01897             ,0.01492             ,0.4247              ,0.19103             ,0.10454             ,0.27262             ,0.01817             ,0.32686             ,0.2171              ,0.10053             ,0.3709              ,0.0292              ,0.00455             ,0.22412             ,0.13039             ,0.16139             ,0.05299             ,0.56081             ,-0.06106            ,0.06662             ,-0.03878            ,-0.00036            ,0.00923             ,0.27071             ,-0.07599            ,0.01307             ,0.0225              ,-0.04508            ,0.16822             ,0.04107             ,0.5859              ,0.56162             ,0.64621             ,0.31911             ,0.69506             ,0.58605             ,0.31036             ,0.68332             ,0.55204             ,0.55285             ,0.19263             ,0.64597             ,0.53247             ,0.13043             ,0.40851             ,0.27874             ,0.03416             ,0.72248             ,0.34479             ,0.14753             ,0.41225             ,0.51347             ,0.06781             ,0.39918             ,0.6158              ,1417                ,3450                ,2019                ,939                 ,0.01484             ,0.13868             ,0.10401             ,0.02431             ,0.05095             ,0.11512             ,0.08966             ,0.26889             ,0.09925             ,0.07237             ,0.30902             ,0.11112             ,0.80689             ,0.05915             ,0.4731              ,0.09339             ,0.26619             ,0.20776             ,0.40057             ,0.26042             ,0.08564             ,0.08779             ,0.68657             ,0.17967             ,0.03108             ,0.11941             ,-0.15014            ,0.01503             ,0.0041              ,-0.01624            ,0.38311             ,-0.06756            ,0.18608             ,0.01911             ,-0.11864            ,0.11425             ,-0.44155            ,0.00499             ,0.25526             ,0.10023             ,0.11388             ,0.42016             ,0.18936             ,0.19957             ,0.19479             ,-0.06796            ,0.3123              ,0.2187              ,0.04424             ,0.32649             ,0.47483             ,0.34615             ,0.07126             ,0.46843             ,0.42361             ,0.58742             ,0.28659             ,0.48834             ,0.51814             ,0.51662             ,0.61224             ,0.24715             ,0.39611             ,0.05891             ,0.42005             ,0.74673             ,0.31975             ,0.57009             ,0.19472             ,0.62818             ,0.68339             ,0.50554             
1300                ,0.81484             ,0.82983             ,0.05869             ,0.05608             ,639                 ,3202                ,2487                ,2653                ,0.54823             ,0.26599             ,0.22739             ,0.10523             ,0.07061             ,0.06102             ,0.15459             ,0.33562             ,0.31775             ,0.17053             ,0.05807             ,0.32873             ,0.09852             ,0.20254             ,0.04141             ,0.00103             ,0.22545             ,0.01724             ,0.01472             ,0.41577             ,0.18083             ,0.09439             ,0.25471             ,0.01643             ,0.30813             ,0.20245             ,0.09249             ,0.35311             ,0.03181             ,0.02112             ,0.21816             ,0.11902             ,0.14629             ,0.04173             ,0.54243             ,-0.06428            ,0.05865             ,-0.04366            ,-0.00044            ,0.00642             ,0.26513             ,-0.07018            ,0.01295             ,0.01809             ,-0.04083            ,0.15061             ,0.03811             ,0.57219             ,0.5537              ,0.63526             ,0.3173              ,0.68039             ,0.57639             ,0.30887             ,0.67639             ,0.54228             ,0.54774             ,0.1909              ,0.62762             ,0.52498             ,0.13075             ,0.40608             ,0.27022             ,0.03434             ,0.71742             ,0.34324             ,0.14754             ,0.41065             ,0.50658             ,0.06813             ,0.39161             ,0.60385             ,1417                ,3450                ,2019                ,938                 ,0.01323             ,0.1246              ,0.10075             ,0.02204             ,0.04805             ,0.10906             ,0.08668             ,0.25562             ,0.08967             ,0.06647             ,0.29105             ,0.09765             ,0.79198             ,0.05072             ,0.45123             ,0.08054             ,0.2517              ,0.20061             ,0.3813              ,0.25638             ,0.08303             ,0.08436             ,0.67915             ,0.17236             ,0.02545             ,0.10997             ,-0.16063            ,0.01605             ,0.00248             ,-0.00898            ,0.37046             ,-0.0664             ,0.16459             ,0.01553             ,-0.12798            ,0.09896             ,-0.42916            ,0.00212             ,0.23773             ,0.08829             ,0.10147             ,0.40892             ,0.18301             ,0.18981             ,0.17891             ,-0.07379            ,0.30746             ,0.20263             ,0.04451             ,0.32321             ,0.47286             ,0.34669             ,0.07204             ,0.4662              ,0.42099             ,0.57928             ,0.27291             ,0.48372             ,0.51322             ,0.50808             ,0.60933             ,0.24811             ,0.39462             ,0.05879             ,0.4099              ,0.73438             ,0.31999             ,0.56771             ,0.19545             ,0.61905             ,0.68063             ,0.49649             
1350                ,0.81541             ,0.83039             ,0.0586              ,0.05598             ,637                 ,3202                ,2487                ,2653                ,0.53392             ,0.25946             ,0.21121             ,0.10284             ,0.06088             ,0.05657             ,0.14848             ,0.3152              ,0.3129              ,0.1623              ,0.05742             ,0.31591             ,0.08773             ,0.18461             ,0.03577             ,0.0007              ,0.22257             ,0.01542             ,0.01479             ,0.40672             ,0.17084             ,0.08488             ,0.23745             ,0.01477             ,0.29024             ,0.1884              ,0.08512             ,0.33542             ,0.0342              ,0.01839             ,0.21218             ,0.10854             ,0.1323              ,0.03151             ,0.52416             ,-0.06696            ,0.05133             ,-0.04815            ,-0.00057            ,0.00416             ,0.2595              ,-0.06428            ,0.0131              ,0.01467             ,-0.03677            ,0.13424             ,0.03506             ,0.5586              ,0.54566             ,0.62416             ,0.31549             ,0.66564             ,0.56665             ,0.30731             ,0.66933             ,0.53232             ,0.5425              ,0.18914             ,0.60938             ,0.51753             ,0.13106             ,0.40356             ,0.26183             ,0.03452             ,0.71221             ,0.3417              ,0.14763             ,0.40902             ,0.49957             ,0.06841             ,0.3842              ,0.59219             ,1417                ,3450                ,2019                ,939                 ,0.01174             ,0.11155             ,0.09795             ,0.01999             ,0.04527             ,0.10366             ,0.0837              ,0.24259             ,0.08069             ,0.06085             ,0.27361             ,0.08541             ,0.77725             ,0.04326             ,0.42975             ,0.06826             ,0.2375              ,0.19358             ,0.36241             ,0.25229             ,0.08037             ,0.08116             ,0.67157             ,0.16517             ,0.02069             ,0.10071             ,-0.16985            ,0.0168              ,0.00135             ,-0.00244            ,0.35778             ,-0.06531            ,0.14507             ,0.01201             ,-0.1367             ,0.08444             ,-0.41639            ,-0.0006             ,0.22158             ,0.07741             ,0.08979             ,0.39798             ,0.17657             ,0.18054             ,0.16423             ,-0.07903            ,0.30264             ,0.18723             ,0.04482             ,0.31998             ,0.47091             ,0.34714             ,0.07283             ,0.46406             ,0.41832             ,0.57102             ,0.26068             ,0.47903             ,0.50889             ,0.50026             ,0.60625             ,0.24903             ,0.39303             ,0.05868             ,0.40008             ,0.72208             ,0.32021             ,0.56534             ,0.19618             ,0.61043             ,0.6778              ,0.48733             
1400                ,0.8159              ,0.8307              ,0.05852             ,0.05593             ,632                 ,3202                ,2487                ,2653                ,0.51946             ,0.25288             ,0.19573             ,0.10047             ,0.05212             ,0.05231             ,0.14241             ,0.29546             ,0.30797             ,0.15422             ,0.05674             ,0.30321             ,0.07781             ,0.16756             ,0.03075             ,0.00047             ,0.21964             ,0.0138              ,0.01461             ,0.39757             ,0.16106             ,0.076               ,0.22086             ,0.01316             ,0.27307             ,0.17496             ,0.0784              ,0.3178              ,0.03667             ,0.01231             ,0.20625             ,0.09863             ,0.1194              ,0.02218             ,0.50601             ,-0.06903            ,0.04465             ,-0.05216            ,-0.00084            ,0.00242             ,0.25381             ,-0.05844            ,0.01295             ,0.01201             ,-0.03304            ,0.11911             ,0.03191             ,0.54539             ,0.53741             ,0.61293             ,0.31348             ,0.65118             ,0.5568              ,0.30576             ,0.66209             ,0.52239             ,0.53714             ,0.18737             ,0.59164             ,0.51022             ,0.13139             ,0.40114             ,0.25397             ,0.03471             ,0.7069              ,0.34016             ,0.14755             ,0.40738             ,0.49256             ,0.06863             ,0.3773              ,0.58094             ,1417                ,3450                ,2019                ,939                 ,0.01038             ,0.09954             ,0.0956              ,0.01813             ,0.04262             ,0.09854             ,0.08071             ,0.22981             ,0.07228             ,0.05548             ,0.25675             ,0.07438             ,0.76335             ,0.03669             ,0.40917             ,0.05655             ,0.22364             ,0.18662             ,0.34397             ,0.24817             ,0.07773             ,0.07832             ,0.66381             ,0.15814             ,0.0167              ,0.09186             ,-0.17795            ,0.01691             ,0.00082             ,-0.00027            ,0.34529             ,-0.06444            ,0.12765             ,0.00913             ,-0.14505            ,0.07259             ,-0.40537            ,-0.00325            ,0.20706             ,0.06758             ,0.07876             ,0.38708             ,0.16999             ,0.17152             ,0.15069             ,-0.0835             ,0.29765             ,0.17231             ,0.04522             ,0.31668             ,0.46948             ,0.34752             ,0.0737              ,0.46204             ,0.41556             ,0.56274             ,0.25038             ,0.47428             ,0.50549             ,0.49342             ,0.60368             ,0.24995             ,0.39164             ,0.05858             ,0.39086             ,0.71031             ,0.32058             ,0.56294             ,0.19702             ,0.6026              ,0.67488             ,0.47868             
