epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
1950                ,0.80861             ,0.80076             ,0.05967             ,0.06068             ,2021                ,1398                ,3460                ,441                 ,0.02703             ,0.05319             ,0.10102             ,0.02666             ,0.04834             ,0.06533             ,0.00065             ,0.01816             ,-0.13279            ,0.05087             ,0.12107             ,0.01887             ,0.14171             ,0.06882             ,-0.01471            ,1e-05               ,0.00026             ,0.02355             ,0.02551             ,-0.0156             ,0.03702             ,0.07899             ,0.00098             ,0.08621             ,0.05822             ,0.00264             ,-0.37679            ,0.01735             ,-0.60274            ,0.25616             ,-0.06445            ,0.00435             ,0.23738             ,-0.01262            ,4e-05               ,0.00016             ,0.20637             ,0.00015             ,0.30615             ,0.0013              ,-0.0116             ,-0.00198            ,0.00798             ,0.01972             ,-0.04622            ,0.00019             ,2e-05               ,0.00228             ,0.37742             ,0.22539             ,0.20077             ,0.19362             ,0.63855             ,0.59236             ,0.29753             ,0.22709             ,0.3618              ,0.51095             ,0.33277             ,0.22707             ,0.37131             ,0.21962             ,0.62084             ,0.00013             ,0.11156             ,0.38571             ,0.24407             ,0.27669             ,0.43268             ,0.33386             ,0.02938             ,0.32578             ,1397                ,3948                ,2328                ,2313                ,0.11477             ,0.05336             ,0.00698             ,0.00079             ,2e-05               ,0.00163             ,0.04617             ,0.01693             ,-1e-05              ,0.00668             ,0.04378             ,0.00184             ,0.1656              ,0.01039             ,0.03764             ,0.21462             ,0.00601             ,0.02557             ,0.01547             ,0.02072             ,0.02168             ,0.00019             ,0.00761             ,0.03702             ,0.02484             ,0.01826             ,0.00742             ,-0.01               ,0.0122              ,0.00036             ,0.03867             ,0.08762             ,0.00266             ,0.00488             ,0.02183             ,-0.02297            ,0.00204             ,0.01985             ,0.00497             ,0.12311             ,0.00239             ,-0.05724            ,0.01087             ,0.01692             ,0.00027             ,-0.00165            ,-0.01426            ,-0.03621            ,0.25726             ,0.18179             ,0.02817             ,0.22213             ,0.02565             ,0.51721             ,0.19453             ,0.44585             ,0.17514             ,0.0949              ,0.29431             ,0.19729             ,0.42203             ,0.33253             ,0.22785             ,0.14435             ,0.19885             ,0.38709             ,0.30586             ,0.03128             ,0.1333              ,0.41832             ,0.2162              ,0.31527             
2000                ,0.80933             ,0.80133             ,0.05955             ,0.06059             ,2021                ,1398                ,3460                ,436                 ,0.02278             ,0.04894             ,0.1011              ,0.02255             ,0.04895             ,0.06224             ,0.00344             ,0.01526             ,-0.13082            ,0.04439             ,0.11153             ,0.0155              ,0.13206             ,0.06134             ,-0.01675            ,1e-05               ,0.00018             ,0.02034             ,0.02144             ,-0.01368            ,0.03309             ,0.07112             ,0.00072             ,0.08074             ,0.05792             ,0.00157             ,-0.37463            ,0.01483             ,-0.60482            ,0.25217             ,-0.07004            ,0.00333             ,0.23502             ,-0.01663            ,-0.00131            ,0.00019             ,0.20132             ,0.00012             ,0.30535             ,0.00096             ,-0.00919            ,-0.00483            ,0.00532             ,0.01594             ,-0.04398            ,0.00023             ,2e-05               ,0.00119             ,0.37438             ,0.21917             ,0.20163             ,0.19043             ,0.63892             ,0.58777             ,0.29487             ,0.22142             ,0.36003             ,0.50417             ,0.33272             ,0.22814             ,0.36778             ,0.2162              ,0.61656             ,0.00012             ,0.11169             ,0.38052             ,0.24187             ,0.27416             ,0.43146             ,0.3336              ,0.02973             ,0.32101             ,1397                ,3948                ,2328                ,2313                ,0.10709             ,0.04857             ,0.00562             ,0.00052             ,1e-05               ,0.00127             ,0.04188             ,0.01575             ,-1e-05              ,0.00538             ,0.03961             ,0.00135             ,0.15373             ,0.00713             ,0.03281             ,0.20263             ,0.00519             ,0.02231             ,0.01417             ,0.02061             ,0.0196              ,8e-05               ,0.00621             ,0.03265             ,0.02098             ,0.01531             ,0.00597             ,-0.00814            ,0.01003             ,0.00043             ,0.03357             ,0.08371             ,0.00234             ,0.004               ,0.01922             ,-0.02213            ,0.00245             ,0.01968             ,0.00393             ,0.11309             ,0.00085             ,-0.05782            ,0.00985             ,0.01668             ,0.00021             ,-0.00309            ,-0.01381            ,-0.03657            ,0.24959             ,0.17908             ,0.02754             ,0.21946             ,0.02543             ,0.50848             ,0.1836              ,0.43562             ,0.16812             ,0.0936              ,0.2885              ,0.19458             ,0.41643             ,0.32921             ,0.22197             ,0.14363             ,0.19501             ,0.38352             ,0.29829             ,0.03088             ,0.13154             ,0.40931             ,0.21174             ,0.31183             
2050                ,0.80966             ,0.80157             ,0.0595              ,0.06055             ,2021                ,1398                ,3460                ,432                 ,0.01904             ,0.04492             ,0.10034             ,0.01884             ,0.0497              ,0.05935             ,0.00608             ,0.01275             ,-0.12892            ,0.03833             ,0.10266             ,0.01255             ,0.12283             ,0.05449             ,-0.01872            ,1e-05               ,0.00012             ,0.01749             ,0.01789             ,-0.01192            ,0.02956             ,0.06383             ,0.00052             ,0.07547             ,0.05767             ,0.00075             ,-0.37052            ,0.01262             ,-0.60665            ,0.24817             ,-0.07519            ,0.00248             ,0.23267             ,-0.02046            ,-0.00594            ,9e-05               ,0.19616             ,6e-05               ,0.30453             ,0.0007              ,-0.00695            ,-0.00747            ,0.0029              ,0.01251             ,-0.04213            ,0.0001              ,3e-05               ,0.00032             ,0.37147             ,0.21298             ,0.20242             ,0.18728             ,0.63919             ,0.58333             ,0.29235             ,0.21571             ,0.35823             ,0.4978              ,0.33257             ,0.22919             ,0.36414             ,0.21289             ,0.61224             ,5e-05               ,0.11179             ,0.37571             ,0.23969             ,0.27176             ,0.43021             ,0.33342             ,0.03005             ,0.31641             ,1397                ,3948                ,2328                ,2313                ,0.09971             ,0.04408             ,0.00449             ,0.00033             ,1e-05               ,0.00099             ,0.03789             ,0.01462             ,-1e-05              ,0.0043              ,0.03574             ,0.00098             ,0.14241             ,0.00105             ,0.02849             ,0.191               ,0.00446             ,0.01947             ,0.01319             ,0.02051             ,0.01766             ,-2e-05              ,0.00503             ,0.02871             ,0.01761             ,0.01278             ,0.00477             ,-0.00639            ,0.0082              ,0.00027             ,0.02904             ,0.07986             ,0.00202             ,0.00323             ,0.01684             ,-0.02121            ,0.00246             ,0.01949             ,0.00308             ,0.10366             ,-0.00037            ,-0.05821            ,0.00926             ,0.01644             ,0.00015             ,-0.00439            ,-0.01324            ,-0.03669            ,0.24193             ,0.17633             ,0.02689             ,0.217               ,0.02521             ,0.50011             ,0.173               ,0.42569             ,0.16148             ,0.09234             ,0.28305             ,0.19186             ,0.41096             ,0.32606             ,0.21605             ,0.14287             ,0.19137             ,0.38006             ,0.29113             ,0.03052             ,0.12983             ,0.40061             ,0.20745             ,0.30849             
2100                ,0.81027             ,0.80208             ,0.05941             ,0.06048             ,2021                ,1398                ,3460                ,427                 ,0.01571             ,0.04113             ,0.09883             ,0.01549             ,0.05021             ,0.05657             ,0.00861             ,0.01059             ,-0.12698            ,0.03272             ,0.09382             ,0.01023             ,0.11404             ,0.0482              ,-0.02049            ,0.0                 ,9e-05               ,0.01498             ,0.01483             ,-0.01031            ,0.02617             ,0.05714             ,0.00037             ,0.0704              ,0.05753             ,0.0001              ,-0.36587            ,0.01071             ,-0.60847            ,0.24428             ,-0.07992            ,0.0018              ,0.23025             ,-0.02392            ,-0.01031            ,-0.00546            ,0.19095             ,0.02735             ,0.30362             ,0.00051             ,-0.00493            ,-0.00975            ,0.00186             ,0.00955             ,-0.04078            ,-0.00705            ,3e-05               ,-0.00083            ,0.36858             ,0.20697             ,0.2033              ,0.18414             ,0.63955             ,0.57888             ,0.28984             ,0.21019             ,0.35657             ,0.49153             ,0.33253             ,0.2302              ,0.36047             ,0.20957             ,0.60804             ,-0.00184            ,0.11197             ,0.37105             ,0.23772             ,0.26938             ,0.42911             ,0.33313             ,0.03038             ,0.31188             ,1397                ,3948                ,2328                ,2313                ,0.09266             ,0.0399              ,0.00356             ,0.0002              ,1e-05               ,0.00076             ,0.03417             ,0.01355             ,-1e-05              ,0.00342             ,0.03214             ,0.00069             ,0.13164             ,0.00017             ,0.02463             ,0.17973             ,0.00381             ,0.01696             ,0.01216             ,0.02042             ,0.01586             ,-0.00012            ,0.00404             ,0.02516             ,0.01468             ,0.0106              ,0.00379             ,-0.00501            ,0.00666             ,0.00073             ,0.02502             ,0.07613             ,0.00176             ,0.00259             ,0.01479             ,-0.02023            ,0.003               ,0.0193              ,0.00238             ,0.09481             ,-0.00135            ,-0.05857            ,0.00848             ,0.01625             ,0.00013             ,-0.00563            ,-0.0127             ,-0.03677            ,0.23431             ,0.17363             ,0.02622             ,0.21459             ,0.02496             ,0.49193             ,0.16277             ,0.41595             ,0.15511             ,0.09104             ,0.27776             ,0.18918             ,0.40583             ,0.32292             ,0.21016             ,0.14215             ,0.18786             ,0.37692             ,0.28457             ,0.03017             ,0.12806             ,0.39244             ,0.2034              ,0.3055              
2150                ,0.81025             ,0.80167             ,0.05941             ,0.06054             ,2021                ,1398                ,3460                ,423                 ,0.01275             ,0.03756             ,0.09713             ,0.01248             ,0.05056             ,0.05375             ,0.01101             ,0.00874             ,-0.12498            ,0.02757             ,0.08674             ,0.00772             ,0.10575             ,0.04232             ,-0.02206            ,0.0                 ,6e-05               ,0.01277             ,0.01219             ,-0.00886            ,0.02348             ,0.05083             ,0.00027             ,0.06554             ,0.05764             ,-0.00036            ,-0.3627             ,0.00905             ,-0.61019            ,0.24054             ,-0.08403            ,0.00116             ,0.22763             ,-0.0269             ,-0.01418            ,-0.00979            ,0.18528             ,0.02837             ,0.30251             ,0.00037             ,-0.00322            ,-0.01172            ,-0.00092            ,0.00698             ,-0.03868            ,-0.01089            ,3e-05               ,-0.00082            ,0.36569             ,0.20102             ,0.2043              ,0.18094             ,0.63999             ,0.5744              ,0.28734             ,0.20472             ,0.355               ,0.48548             ,0.33254             ,0.23113             ,0.35682             ,0.20621             ,0.60393             ,-0.00383            ,0.11218             ,0.36658             ,0.23591             ,0.26692             ,0.42812             ,0.33275             ,0.03074             ,0.30751             ,1397                ,3948                ,2328                ,2313                ,0.08592             ,0.036               ,0.0028              ,0.00011             ,0.0                 ,0.00059             ,0.03078             ,0.0125              ,-1e-05              ,0.0027              ,0.02882             ,0.00047             ,0.12143             ,0.02435             ,0.0212              ,0.16885             ,0.00324             ,0.01475             ,0.01238             ,0.0203              ,0.01421             ,-0.00021            ,0.00321             ,0.02196             ,0.01216             ,0.00876             ,0.00297             ,-0.00465            ,0.00539             ,0.00039             ,0.02156             ,0.07252             ,0.00151             ,0.00206             ,0.01299             ,-0.0192             ,0.00318             ,0.01912             ,0.0018              ,0.08652             ,-0.00225            ,-0.05891            ,0.00924             ,0.01595             ,0.00014             ,-0.00679            ,-0.01238            ,-0.03683            ,0.22673             ,0.17092             ,0.02558             ,0.21234             ,0.02465             ,0.48398             ,0.15312             ,0.40638             ,0.14907             ,0.08966             ,0.27267             ,0.1865              ,0.40098             ,0.31981             ,0.20429             ,0.14147             ,0.18468             ,0.37403             ,0.2785              ,0.02973             ,0.12621             ,0.38467             ,0.19971             ,0.30279             
2200                ,0.81044             ,0.80174             ,0.05938             ,0.06053             ,2021                ,1398                ,3460                ,419                 ,0.0102              ,0.03421             ,0.09556             ,0.00978             ,0.05087             ,0.05113             ,0.0132              ,0.00718             ,-0.12314            ,0.02281             ,0.07968             ,0.00575             ,0.09782             ,0.03701             ,-0.02363            ,0.0                 ,4e-05               ,0.01084             ,0.00992             ,-0.00755            ,0.02093             ,0.04508             ,0.00019             ,0.06089             ,0.05767             ,-0.0007             ,-0.35952            ,0.0076              ,-0.61174            ,0.23675             ,-0.08795            ,0.00068             ,0.22513             ,-0.02976            ,-0.01764            ,-0.0133             ,0.17967             ,0.02766             ,0.30151             ,0.00026             ,-0.00178            ,-0.01355            ,-0.00233            ,0.0047              ,-0.03685            ,-0.01411            ,3e-05               ,-0.00123            ,0.36301             ,0.19523             ,0.2051              ,0.17788             ,0.64032             ,0.5701              ,0.28506             ,0.19934             ,0.35334             ,0.47976             ,0.33249             ,0.23213             ,0.35298             ,0.20298             ,0.59975             ,-0.0058             ,0.11234             ,0.36242             ,0.23411             ,0.26468             ,0.42709             ,0.33248             ,0.03106             ,0.30331             ,1397                ,3948                ,2328                ,2313                ,0.0795              ,0.03239             ,0.00219             ,5e-05               ,0.0                 ,0.00045             ,0.02765             ,0.01152             ,-1e-05              ,0.00211             ,0.02576             ,0.00031             ,0.11175             ,0.02277             ,0.01817             ,0.15835             ,0.00273             ,0.01286             ,0.01196             ,0.02019             ,0.01268             ,-0.00029            ,0.00253             ,0.01912             ,0.01                ,0.00722             ,0.0023              ,-0.00437            ,0.00434             ,0.00037             ,0.01855             ,0.06896             ,0.00128             ,0.00161             ,0.01137             ,-0.01814            ,0.00274             ,0.01894             ,0.00134             ,0.07878             ,-0.00297            ,-0.0591             ,0.00903             ,0.01569             ,0.00013             ,-0.00782            ,-0.01204            ,-0.03673            ,0.21917             ,0.16817             ,0.02493             ,0.21031             ,0.02438             ,0.47637             ,0.1437              ,0.39715             ,0.14337             ,0.08832             ,0.26787             ,0.18385             ,0.39625             ,0.31686             ,0.19843             ,0.14075             ,0.18168             ,0.37123             ,0.27279             ,0.02936             ,0.12442             ,0.37725             ,0.19618             ,0.30018             
2250                ,0.81077             ,0.80211             ,0.05933             ,0.06047             ,2021                ,1398                ,3460                ,415                 ,0.00806             ,0.03108             ,0.09393             ,0.00732             ,0.05126             ,0.04866             ,0.01515             ,0.00585             ,-0.12142            ,0.01843             ,0.07315             ,0.00405             ,0.09033             ,0.03222             ,-0.02522            ,0.0                 ,3e-05               ,0.00916             ,0.00799             ,-0.00638            ,0.01871             ,0.03979             ,0.00013             ,0.05645             ,0.05764             ,-0.00094            ,-0.35603            ,0.00634             ,-0.61305            ,0.23294             ,-0.09181            ,0.0003              ,0.22275             ,-0.03245            ,-0.02064            ,-0.0161             ,0.17417             ,0.02693             ,0.30053             ,0.00019             ,-0.00039            ,-0.0153             ,-0.00355            ,0.00268             ,-0.03518            ,-0.01693            ,3e-05               ,-0.00157            ,0.36057             ,0.18947             ,0.20571             ,0.17488             ,0.64051             ,0.566               ,0.28301             ,0.19399             ,0.35157             ,0.47437             ,0.33232             ,0.2331              ,0.34907             ,0.1999              ,0.5955              ,-0.00777            ,0.11244             ,0.35863             ,0.23227             ,0.26257             ,0.42596             ,0.33231             ,0.03138             ,0.29939             ,1397                ,3948                ,2328                ,2313                ,0.0734              ,0.02905             ,0.0017              ,-0.0                ,0.0                 ,0.00034             ,0.02481             ,0.0106              ,-0.0                ,0.00164             ,0.02295             ,0.00019             ,0.10262             ,0.02112             ,0.0155              ,0.14823             ,0.00229             ,0.01129             ,0.01168             ,0.02008             ,0.01128             ,-0.00035            ,0.00197             ,0.01662             ,0.00815             ,0.00593             ,0.00175             ,-0.00417            ,0.00349             ,0.00033             ,0.016               ,0.06547             ,0.00105             ,0.00121             ,0.00985             ,-0.01705            ,0.00291             ,0.01875             ,0.00096             ,0.07158             ,-0.00355            ,-0.05912            ,0.00898             ,0.01543             ,8e-05               ,-0.0087             ,-0.01174            ,-0.03647            ,0.21172             ,0.16537             ,0.02432             ,0.20852             ,0.02413             ,0.46914             ,0.13469             ,0.38829             ,0.13812             ,0.08701             ,0.26346             ,0.18114             ,0.3916              ,0.31415             ,0.19261             ,0.13996             ,0.17897             ,0.36843             ,0.26733             ,0.02902             ,0.12274             ,0.37008             ,0.19305             ,0.29759             
2300                ,0.81191             ,0.80309             ,0.05915             ,0.06032             ,2021                ,1398                ,3460                ,412                 ,0.00611             ,0.02815             ,0.09248             ,0.00506             ,0.05139             ,0.04615             ,0.01706             ,0.00474             ,-0.11959            ,0.0145              ,0.06724             ,0.00256             ,0.08331             ,0.02793             ,-0.02653            ,0.0                 ,2e-05               ,0.00771             ,0.00635             ,-0.00535            ,0.01671             ,0.03497             ,9e-05               ,0.05222             ,0.05769             ,-0.00114            ,-0.3539             ,0.00529             ,-0.61442            ,0.22934             ,-0.09535            ,-5e-05              ,0.22025             ,-0.03462            ,-0.02355            ,-0.01824            ,0.16848             ,0.02622             ,0.2994              ,0.00013             ,0.00085             ,-0.01672            ,-0.00493            ,0.00102             ,-0.03398            ,-0.01913            ,3e-05               ,-0.00159            ,0.35805             ,0.18403             ,0.2064              ,0.1718              ,0.64086             ,0.5618              ,0.28087             ,0.1889              ,0.35003             ,0.46895             ,0.33233             ,0.23388             ,0.34525             ,0.19668             ,0.59149             ,-0.00958            ,0.11272             ,0.35485             ,0.23069             ,0.26036             ,0.42506             ,0.33195             ,0.03172             ,0.29543             ,1397                ,3948                ,2328                ,2313                ,0.06761             ,0.02597             ,0.00131             ,-3e-05              ,0.0                 ,0.00027             ,0.02227             ,0.00971             ,-0.0                ,0.00127             ,0.02038             ,0.0001              ,0.09402             ,0.01951             ,0.01317             ,0.13851             ,0.00191             ,0.00988             ,0.01161             ,0.01996             ,0.01                ,-0.00042            ,0.00151             ,0.01439             ,0.00659             ,0.00482             ,0.00127             ,-0.00387            ,0.00281             ,0.0004              ,0.01395             ,0.06213             ,0.00087             ,0.00087             ,0.0086              ,-0.01595            ,0.00306             ,0.01856             ,0.00066             ,0.06491             ,-0.00399            ,-0.05925            ,0.00905             ,0.01515             ,8e-05               ,-0.00956            ,-0.01136            ,-0.03633            ,0.20435             ,0.16272             ,0.02369             ,0.20671             ,0.02382             ,0.46203             ,0.12603             ,0.37956             ,0.13304             ,0.08561             ,0.25909             ,0.17849             ,0.38736             ,0.31138             ,0.18683             ,0.13927             ,0.17632             ,0.36598             ,0.26246             ,0.02865             ,0.12096             ,0.36347             ,0.19011             ,0.29537             
2350                ,0.81196             ,0.80303             ,0.05914             ,0.06033             ,2021                ,1398                ,3460                ,409                 ,0.00443             ,0.02543             ,0.09074             ,0.00296             ,0.05159             ,0.04384             ,0.01883             ,0.00382             ,-0.11777            ,0.01097             ,0.06182             ,0.0013              ,0.07675             ,0.0241              ,-0.02781            ,0.0                 ,1e-05               ,0.00645             ,0.00498             ,-0.00443            ,0.01495             ,0.03058             ,6e-05               ,0.04819             ,0.05757             ,-0.00136            ,-0.35129            ,0.00438             ,-0.61557            ,0.22578             ,-0.09878            ,-0.00022            ,0.21782             ,-0.03674            ,-0.02607            ,-0.01992            ,0.16189             ,0.02551             ,0.29817             ,0.0001              ,0.00207             ,-0.018              ,-0.00587            ,-0.00041            ,-0.03271            ,-0.02097            ,3e-05               ,-0.00147            ,0.35558             ,0.17885             ,0.20703             ,0.16879             ,0.64112             ,0.5577              ,0.27882             ,0.18378             ,0.34852             ,0.46384             ,0.33228             ,0.23459             ,0.34124             ,0.19356             ,0.58745             ,-0.01145            ,0.11295             ,0.35127             ,0.22905             ,0.25819             ,0.42414             ,0.33161             ,0.03209             ,0.29158             ,1397                ,3948                ,2328                ,2313                ,0.06214             ,0.02315             ,0.001               ,-5e-05              ,0.0                 ,0.00021             ,0.02002             ,0.00887             ,-0.0                ,0.00097             ,0.01803             ,4e-05               ,0.08594             ,0.01796             ,0.01113             ,0.12918             ,0.00159             ,0.00869             ,0.01151             ,0.01984             ,0.00884             ,-0.00048            ,0.00114             ,0.01242             ,0.00529             ,0.00391             ,0.00083             ,-0.00362            ,0.00229             ,0.0004              ,0.01236             ,0.05888             ,0.00072             ,0.00056             ,0.0075              ,-0.01477            ,0.00312             ,0.01836             ,0.00045             ,0.05873             ,-0.00431            ,-0.05918            ,0.00904             ,0.01487             ,5e-05               ,-0.01025            ,-0.01078            ,-0.03604            ,0.19707             ,0.16007             ,0.02307             ,0.20507             ,0.02349             ,0.45521             ,0.11762             ,0.37113             ,0.12815             ,0.08421             ,0.2549              ,0.17579             ,0.38325             ,0.30875             ,0.18102             ,0.13859             ,0.17371             ,0.36359             ,0.25789             ,0.02836             ,0.11927             ,0.35713             ,0.18713             ,0.29323             
2400                ,0.81205             ,0.80289             ,0.05913             ,0.06035             ,2021                ,1398                ,3460                ,405                 ,0.003               ,0.02291             ,0.08917             ,0.00102             ,0.05172             ,0.04163             ,0.02042             ,0.00305             ,-0.11598            ,0.0078              ,0.05684             ,0.00025             ,0.07059             ,0.0207              ,-0.029              ,0.0                 ,1e-05               ,0.00538             ,0.00383             ,-0.00363            ,0.01341             ,0.0266              ,4e-05               ,0.04438             ,0.0573              ,-0.00147            ,-0.34919            ,0.00365             ,-0.61655            ,0.22229             ,-0.10211            ,-0.00034            ,0.21548             ,-0.03854            ,-0.02825            ,-0.02117            ,0.15504             ,0.02481             ,0.29695             ,7e-05               ,0.00319             ,-0.01917            ,-0.00659            ,-0.00156            ,-0.03144            ,-0.02244            ,3e-05               ,-0.00141            ,0.35321             ,0.1737              ,0.20752             ,0.16572             ,0.64132             ,0.55366             ,0.2769              ,0.17875             ,0.34701             ,0.45881             ,0.33219             ,0.23517             ,0.33722             ,0.19046             ,0.58348             ,-0.01327            ,0.11316             ,0.34792             ,0.22745             ,0.25603             ,0.4232              ,0.33127             ,0.03246             ,0.28792             ,1397                ,3948                ,2328                ,2313                ,0.05697             ,0.02056             ,0.00076             ,-6e-05              ,0.0                 ,0.00016             ,0.01809             ,0.00807             ,-0.0                ,0.00074             ,0.0159              ,1e-05               ,0.07837             ,0.01646             ,0.00936             ,0.12025             ,0.0013              ,0.00771             ,0.01141             ,0.01972             ,0.00778             ,-0.00052            ,0.00084             ,0.01071             ,0.0042              ,0.00315             ,0.00014             ,-0.00356            ,0.0019              ,0.00038             ,0.01126             ,0.05572             ,0.00055             ,0.00028             ,0.00647             ,-0.01355            ,0.00321             ,0.01815             ,0.00028             ,0.05303             ,-0.00458            ,-0.059              ,0.00903             ,0.01457             ,3e-05               ,-0.01081            ,-0.01038            ,-0.03567            ,0.18992             ,0.15743             ,0.02249             ,0.2036              ,0.02312             ,0.44868             ,0.10977             ,0.36293             ,0.12362             ,0.08278             ,0.25095             ,0.17301             ,0.37927             ,0.30625             ,0.17526             ,0.13791             ,0.17132             ,0.36124             ,0.25354             ,0.02806             ,0.11759             ,0.35099             ,0.18461             ,0.29114             
