epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
950                 ,0.80374             ,0.79944             ,0.06042             ,0.06088             ,453                 ,2341                ,2020                ,1401                ,0.04543             ,0.00812             ,-0.05101            ,0.06333             ,0.1094              ,0.24888             ,0.1533              ,0.06703             ,0.18948             ,0.67395             ,-0.02165            ,0.03283             ,0.0928              ,0.13245             ,0.40903             ,0.07118             ,0.3001              ,-0.00141            ,0.30867             ,0.18334             ,0.25458             ,0.1864              ,0.19507             ,0.02285             ,0.04004             ,0.03174             ,0.29412             ,0.05647             ,0.30487             ,0.18052             ,0.01612             ,0.27798             ,0.19828             ,0.61795             ,0.02479             ,0.33865             ,0.37773             ,0.12417             ,0.46133             ,-0.10545            ,0.15335             ,0.01759             ,0.09041             ,0.02887             ,0.18655             ,0.2139              ,0.29762             ,0.24329             ,0.45612             ,0.39063             ,0.62038             ,0.52068             ,0.04744             ,0.17969             ,0.41265             ,0.44884             ,0.39104             ,0.69773             ,0.47834             ,0.59607             ,0.55755             ,0.5887              ,0.33227             ,0.1221              ,0.46087             ,0.10128             ,0.64937             ,0.19835             ,0.57229             ,0.46149             ,0.06389             ,0.15083             ,1815                ,2020                ,4108                ,4005                ,-0.00516            ,0.19412             ,-0.03138            ,0.29987             ,0.43836             ,0.4488              ,0.16009             ,0.00067             ,0.06215             ,0.21292             ,0.32257             ,0.05151             ,0.28602             ,0.25668             ,1e-05               ,0.29612             ,0.13378             ,0.30147             ,0.0426              ,0.19449             ,0.31777             ,0.43189             ,0.63071             ,0.0797              ,0.10617             ,0.07058             ,0.09924             ,0.21746             ,0.16922             ,0.14202             ,0.13345             ,0.04036             ,0.24796             ,0.19524             ,0.00251             ,0.11103             ,0.2084              ,-0.32201            ,0.00061             ,0.12586             ,-0.06436            ,0.24289             ,0.0214              ,0.0581              ,0.07193             ,0.13274             ,-0.28176            ,-0.00247            ,0.15935             ,0.50259             ,0.46504             ,0.30014             ,0.43895             ,0.39768             ,0.59287             ,0.33819             ,0.34636             ,0.01436             ,0.33018             ,0.74049             ,0.28419             ,0.6551              ,0.05891             ,0.15325             ,0.3646              ,0.28747             ,0.07756             ,0.25148             ,0.69667             ,0.53242             ,0.87678             ,0.22544             
1000                ,0.8058              ,0.80114             ,0.0601              ,0.06062             ,449                 ,2341                ,2020                ,1401                ,0.03827             ,0.00578             ,-0.05204            ,0.05411             ,0.09779             ,0.22711             ,0.13412             ,0.06301             ,0.17526             ,0.65911             ,-0.01882            ,0.0263              ,0.08657             ,0.12208             ,0.39877             ,0.06196             ,0.28223             ,-0.00017            ,0.28401             ,0.16644             ,0.24523             ,0.16762             ,0.17525             ,0.018               ,0.03699             ,0.02903             ,0.27738             ,0.05569             ,0.28043             ,0.16144             ,0.01398             ,0.26558             ,0.18145             ,0.60345             ,0.01949             ,0.33786             ,0.3622              ,0.11009             ,0.43708             ,-0.11491            ,0.13996             ,0.03271             ,0.06891             ,0.02194             ,0.17132             ,0.20644             ,0.27294             ,0.218               ,0.45027             ,0.38282             ,0.60464             ,0.51462             ,0.0469              ,0.18134             ,0.40497             ,0.44352             ,0.37333             ,0.68583             ,0.46948             ,0.59021             ,0.54746             ,0.57602             ,0.32936             ,0.12345             ,0.44001             ,0.10574             ,0.63901             ,0.19835             ,0.55641             ,0.44927             ,0.06373             ,0.15528             ,1815                ,2020                ,4108                ,4004                ,-0.00416            ,0.17426             ,-0.0317             ,0.29228             ,0.41417             ,0.42548             ,0.1439              ,0.00029             ,0.05749             ,0.19311             ,0.29802             ,0.04377             ,0.2676              ,0.22521             ,0.0                 ,0.27157             ,0.12273             ,0.28322             ,0.03508             ,0.17471             ,0.29395             ,0.40718             ,0.62935             ,0.0704              ,0.09154             ,0.06687             ,0.10147             ,0.1963              ,0.16158             ,0.11639             ,0.11817             ,0.0336              ,0.22307             ,0.17614             ,-0.00466            ,0.10543             ,0.18855             ,-0.35013            ,0.00033             ,0.11083             ,-0.08264            ,0.22054             ,0.0171              ,0.04539             ,0.05957             ,0.11388             ,-0.28202            ,-0.01256            ,0.15094             ,0.4911              ,0.4588              ,0.29827             ,0.43887             ,0.39476             ,0.57998             ,0.32533             ,0.3425              ,0.01417             ,0.32611             ,0.72557             ,0.28136             ,0.65096             ,0.05791             ,0.15641             ,0.36624             ,0.29011             ,0.0778              ,0.25437             ,0.67879             ,0.52031             ,0.87655             ,0.22839             
1050                ,0.80773             ,0.80305             ,0.0598              ,0.06033             ,444                 ,2341                ,2020                ,1401                ,0.03198             ,0.00405             ,-0.05249            ,0.04605             ,0.08705             ,0.20675             ,0.11677             ,0.05911             ,0.16172             ,0.64382             ,-0.01633            ,0.02067             ,0.08062             ,0.1121              ,0.38839             ,0.05362             ,0.26488             ,0.00088             ,0.26001             ,0.15104             ,0.23577             ,0.14999             ,0.15684             ,0.01389             ,0.03385             ,0.02657             ,0.26074             ,0.05472             ,0.25726             ,0.14394             ,0.01206             ,0.25319             ,0.16548             ,0.58829             ,0.01463             ,0.33699             ,0.34644             ,0.09655             ,0.41341             ,-0.12424            ,0.12741             ,0.04217             ,0.05041             ,0.01579             ,0.15727             ,0.19878             ,0.24961             ,0.19362             ,0.44434             ,0.37507             ,0.58946             ,0.50857             ,0.04638             ,0.183               ,0.3972              ,0.43806             ,0.35629             ,0.67377             ,0.46044             ,0.58424             ,0.53757             ,0.56362             ,0.32635             ,0.12485             ,0.41934             ,0.11005             ,0.62943             ,0.19836             ,0.54053             ,0.43682             ,0.06347             ,0.15948             ,1815                ,2020                ,4107                ,4003                ,-0.0033             ,0.15581             ,-0.03157            ,0.28453             ,0.39072             ,0.40272             ,0.12916             ,-3e-05              ,0.05303             ,0.17454             ,0.27473             ,0.03707             ,0.24987             ,0.1954              ,0.0                 ,0.24832             ,0.11238             ,0.26551             ,0.02865             ,0.15623             ,0.27119             ,0.38297             ,0.62793             ,0.06198             ,0.07837             ,0.06415             ,0.10342             ,0.17651             ,0.1549              ,0.09207             ,0.10397             ,0.02756             ,0.19915             ,0.15833             ,-0.01176            ,0.09977             ,0.17014             ,-0.37662            ,0.00014             ,0.09703             ,-0.09903            ,0.19938             ,0.01347             ,0.03369             ,0.04944             ,0.09609             ,-0.28231            ,-0.02111            ,0.14403             ,0.47994             ,0.45249             ,0.29635             ,0.43872             ,0.3921              ,0.56743             ,0.31288             ,0.33932             ,0.01395             ,0.32215             ,0.71042             ,0.27838             ,0.6474              ,0.05737             ,0.15953             ,0.36811             ,0.29267             ,0.0781              ,0.25715             ,0.66087             ,0.50869             ,0.87632             ,0.23128             
1100                ,0.80956             ,0.80453             ,0.05952             ,0.0601              ,439                 ,2341                ,2020                ,1401                ,0.02651             ,0.00277             ,-0.05245            ,0.03908             ,0.07712             ,0.18778             ,0.10114             ,0.0553              ,0.14886             ,0.62847             ,-0.01413            ,0.01591             ,0.07497             ,0.10251             ,0.37782             ,0.04582             ,0.24809             ,0.00163             ,0.23621             ,0.1369              ,0.2262              ,0.13366             ,0.13982             ,0.0104              ,0.03053             ,0.02328             ,0.2445              ,0.05331             ,0.23536             ,0.12793             ,0.01012             ,0.24085             ,0.15043             ,0.57279             ,0.01027             ,0.33582             ,0.33129             ,0.08393             ,0.39028             ,-0.13112            ,0.11571             ,0.04756             ,0.03556             ,0.01048             ,0.14433             ,0.19131             ,0.22757             ,0.17052             ,0.43835             ,0.36726             ,0.57531             ,0.50253             ,0.04589             ,0.18444             ,0.38944             ,0.43249             ,0.33997             ,0.66185             ,0.45131             ,0.57838             ,0.52836             ,0.55182             ,0.32328             ,0.12618             ,0.39907             ,0.11415             ,0.62121             ,0.19834             ,0.52475             ,0.42474             ,0.06325             ,0.16234             ,1815                ,2020                ,4107                ,4002                ,-0.00255            ,0.13876             ,-0.03115            ,0.27663             ,0.36816             ,0.38057             ,0.11568             ,-0.00025            ,0.0488              ,0.1572              ,0.25268             ,0.03135             ,0.23286             ,0.16909             ,0.0                 ,0.2264              ,0.10284             ,0.24847             ,0.02321             ,0.13906             ,0.24951             ,0.35937             ,0.62645             ,0.0544              ,0.06658             ,0.06185             ,0.10475             ,0.1581              ,0.14886             ,0.06901             ,0.09169             ,0.02206             ,0.17644             ,0.14178             ,-0.01841            ,0.09401             ,0.15316             ,-0.39789            ,-0.0                ,0.08447             ,-0.1129             ,0.17945             ,0.01044             ,0.02322             ,0.04152             ,0.07938             ,-0.28263            ,-0.02833            ,0.13878             ,0.46946             ,0.44648             ,0.29435             ,0.4386              ,0.38969             ,0.55593             ,0.30107             ,0.33705             ,0.01367             ,0.31825             ,0.69513             ,0.27532             ,0.64442             ,0.05747             ,0.16267             ,0.36994             ,0.29511             ,0.07837             ,0.25968             ,0.64296             ,0.49827             ,0.8761              ,0.23411             
1150                ,0.81103             ,0.80558             ,0.05929             ,0.05994             ,435                 ,2337                ,2020                ,1401                ,0.02177             ,0.00186             ,-0.052              ,0.03312             ,0.06801             ,0.17004             ,0.08715             ,0.05163             ,0.13668             ,0.61309             ,-0.0122             ,0.012               ,0.06989             ,0.09339             ,0.36708             ,0.03844             ,0.23188             ,0.00205             ,0.21367             ,0.1237              ,0.21652             ,0.11859             ,0.12414             ,0.00756             ,0.02725             ,0.02012             ,0.22874             ,0.05195             ,0.21471             ,0.11337             ,0.00837             ,0.22861             ,0.13632             ,0.55697             ,0.00631             ,0.33429             ,0.31684             ,0.07216             ,0.36771             ,-0.13662            ,0.10472             ,0.05099             ,0.02355             ,0.00591             ,0.132               ,0.18398             ,0.20685             ,0.14901             ,0.43224             ,0.35944             ,0.5621              ,0.4966              ,0.0454              ,0.18578             ,0.38166             ,0.42684             ,0.32436             ,0.65008             ,0.44224             ,0.57265             ,0.5197              ,0.54074             ,0.32014             ,0.12736             ,0.37968             ,0.11807             ,0.61386             ,0.19835             ,0.5093              ,0.41312             ,0.06302             ,0.16496             ,1815                ,2020                ,4106                ,4000                ,-0.00195            ,0.12313             ,-0.03043            ,0.26861             ,0.34649             ,0.35907             ,0.10326             ,-0.00038            ,0.0448              ,0.14107             ,0.23187             ,0.02648             ,0.21657             ,0.14594             ,-0.0                ,0.20578             ,0.09411             ,0.23212             ,0.01864             ,0.12316             ,0.22892             ,0.33645             ,0.62492             ,0.04763             ,0.0561              ,0.0595              ,0.10559             ,0.14104             ,0.14312             ,0.04726             ,0.08101             ,0.01708             ,0.15522             ,0.12647             ,-0.02438            ,0.08826             ,0.13756             ,-0.41583            ,-0.0001             ,0.07313             ,-0.12469            ,0.16074             ,0.00794             ,0.01385             ,0.03563             ,0.06414             ,-0.28297            ,-0.03441            ,0.13486             ,0.4598              ,0.44071             ,0.29227             ,0.4385              ,0.38753             ,0.54542             ,0.28994             ,0.33528             ,0.01345             ,0.31444             ,0.67967             ,0.27224             ,0.64189             ,0.05769             ,0.16572             ,0.37165             ,0.29743             ,0.07864             ,0.26196             ,0.62514             ,0.48883             ,0.87587             ,0.23687             
1200                ,0.81286             ,0.80727             ,0.059               ,0.05968             ,431                 ,2324                ,2020                ,1401                ,0.01775             ,0.00122             ,-0.05123            ,0.02797             ,0.0597              ,0.15352             ,0.0747              ,0.04806             ,0.12523             ,0.59776             ,-0.01051            ,0.00905             ,0.06522             ,0.08478             ,0.35653             ,0.03136             ,0.21625             ,0.00197             ,0.19246             ,0.11143             ,0.20692             ,0.10471             ,0.10978             ,0.00518             ,0.02414             ,0.01736             ,0.21371             ,0.05052             ,0.19531             ,0.10013             ,0.00679             ,0.21658             ,0.12302             ,0.54206             ,0.00267             ,0.33352             ,0.30302             ,0.06119             ,0.34623             ,-0.14179            ,0.0943              ,0.04727             ,0.01488             ,0.0019              ,0.12079             ,0.17697             ,0.18744             ,0.12816             ,0.4261              ,0.3516              ,0.55129             ,0.49098             ,0.0449              ,0.18692             ,0.37386             ,0.4211              ,0.31022             ,0.63913             ,0.43342             ,0.56747             ,0.51288             ,0.53114             ,0.3171              ,0.12837             ,0.36147             ,0.12169             ,0.60857             ,0.19835             ,0.49474             ,0.40262             ,0.06282             ,0.16667             ,1815                ,2020                ,4106                ,3999                ,-0.00145            ,0.10889             ,-0.02971            ,0.26049             ,0.32574             ,0.3383              ,0.09191             ,-0.00041            ,0.04106             ,0.12613             ,0.21226             ,0.02231             ,0.20099             ,0.12762             ,-0.0                ,0.18644             ,0.08612             ,0.21641             ,0.01485             ,0.10851             ,0.20944             ,0.31423             ,0.62334             ,0.04161             ,0.04684             ,0.05737             ,0.10582             ,0.12512             ,0.13806             ,0.02709             ,0.07323             ,0.0124              ,0.136               ,0.11237             ,-0.02953            ,0.08256             ,0.12316             ,-0.42877            ,-0.00018            ,0.06286             ,-0.13354            ,0.14313             ,0.00592             ,0.00555             ,0.03072             ,0.05061             ,-0.28336            ,-0.03895            ,0.1323              ,0.45111             ,0.43542             ,0.29031             ,0.4381              ,0.38589             ,0.53711             ,0.27947             ,0.33446             ,0.01306             ,0.3112              ,0.6641              ,0.2691              ,0.64017             ,0.0584              ,0.16833             ,0.37335             ,0.29918             ,0.07883             ,0.26402             ,0.60797             ,0.48097             ,0.87572             ,0.23922             
1250                ,0.81427             ,0.80863             ,0.05878             ,0.05947             ,426                 ,2324                ,2020                ,1401                ,0.01434             ,0.00077             ,-0.05022            ,0.02366             ,0.05217             ,0.13821             ,0.06367             ,0.04464             ,0.11435             ,0.58243             ,-0.00904            ,0.00633             ,0.06092             ,0.07665             ,0.34571             ,0.02456             ,0.20123             ,0.0017              ,0.17178             ,0.10054             ,0.19724             ,0.09201             ,0.09666             ,0.00313             ,0.02127             ,0.01499             ,0.19898             ,0.04904             ,0.17712             ,0.08818             ,0.00507             ,0.20477             ,0.11057             ,0.52648             ,-0.00065            ,0.33204             ,0.28974             ,0.05087             ,0.32512             ,-0.15202            ,0.08471             ,0.04319             ,0.00661             ,0.00044             ,0.10979             ,0.16998             ,0.1693              ,0.10832             ,0.41982             ,0.34377             ,0.54028             ,0.48524             ,0.04441             ,0.18795             ,0.36595             ,0.41522             ,0.29671             ,0.62784             ,0.4247              ,0.56213             ,0.50577             ,0.52149             ,0.314               ,0.12925             ,0.34337             ,0.1248              ,0.60308             ,0.1983              ,0.48036             ,0.39224             ,0.06255             ,0.16759             ,1815                ,2020                ,4105                ,3998                ,-0.00106            ,0.09594             ,-0.02877            ,0.25228             ,0.30577             ,0.31822             ,0.08138             ,-0.00038            ,0.03748             ,0.11234             ,0.19384             ,0.01877             ,0.18613             ,0.10993             ,-0.0                ,0.16837             ,0.07881             ,0.20133             ,0.01173             ,0.09507             ,0.19107             ,0.29276             ,0.62173             ,0.03627             ,0.03871             ,0.05477             ,0.10573             ,0.11042             ,0.13344             ,0.0082              ,0.06557             ,0.00819             ,0.11794             ,0.09943             ,-0.03391            ,0.07688             ,0.10999             ,-0.44165            ,-0.00023            ,0.05357             ,-0.14183            ,0.12662             ,0.00429             ,-0.00189            ,0.02692             ,0.03786             ,-0.28379            ,-0.043              ,0.13003             ,0.44266             ,0.43002             ,0.28821             ,0.4377              ,0.38421             ,0.52877             ,0.26942             ,0.33372             ,0.01273             ,0.30796             ,0.64839             ,0.26584             ,0.63845             ,0.05901             ,0.17103             ,0.37501             ,0.30099             ,0.07902             ,0.26593             ,0.59077             ,0.47319             ,0.87557             ,0.24161             
1300                ,0.81556             ,0.80995             ,0.05857             ,0.05926             ,422                 ,2324                ,2020                ,1401                ,0.01148             ,0.00047             ,-0.04892            ,0.02005             ,0.04538             ,0.12403             ,0.05396             ,0.04137             ,0.10412             ,0.5674              ,-0.00775            ,0.00404             ,0.0571              ,0.06906             ,0.33481             ,0.01913             ,0.18681             ,0.00139             ,0.15205             ,0.09069             ,0.18762             ,0.08044             ,0.08474             ,0.0015              ,0.01861             ,0.01282             ,0.18502             ,0.04758             ,0.16013             ,0.07745             ,0.00297             ,0.19318             ,0.09901             ,0.51131             ,-0.00362            ,0.3303              ,0.27758             ,0.04161             ,0.30473             ,-0.16786            ,0.07589             ,0.03821             ,0.0006              ,0.00028             ,0.09947             ,0.16332             ,0.15241             ,0.08966             ,0.41349             ,0.33608             ,0.53042             ,0.47963             ,0.04392             ,0.18879             ,0.35829             ,0.40925             ,0.28422             ,0.61703             ,0.41625             ,0.55709             ,0.49943             ,0.51267             ,0.31095             ,0.12987             ,0.32598             ,0.12747             ,0.59834             ,0.19818             ,0.46676             ,0.38262             ,0.06227             ,0.16785             ,1815                ,2020                ,4105                ,3996                ,-0.00076            ,0.08421             ,-0.02796            ,0.24401             ,0.28679             ,0.29887             ,0.07196             ,-0.00031            ,0.03416             ,0.09966             ,0.1766              ,0.01587             ,0.17199             ,0.09496             ,-0.0                ,0.15153             ,0.0724              ,0.18695             ,0.00918             ,0.08282             ,0.17379             ,0.27208             ,0.62008             ,0.03161             ,0.03162             ,0.05258             ,0.10534             ,0.09693             ,0.12918             ,-0.00945            ,0.05892             ,0.00448             ,0.10139             ,0.08761             ,-0.03789            ,0.07107             ,0.09808             ,-0.45275            ,-0.00029            ,0.04523             ,-0.14872            ,0.11147             ,0.00298             ,-0.00817            ,0.02398             ,0.02622             ,-0.28426            ,-0.04642            ,0.129               ,0.43529             ,0.42503             ,0.28614             ,0.43733             ,0.38295             ,0.52173             ,0.26057             ,0.33339             ,0.01221             ,0.30495             ,0.63283             ,0.26261             ,0.63716             ,0.06011             ,0.17363             ,0.37658             ,0.30261             ,0.07921             ,0.2677              ,0.57446             ,0.46639             ,0.87544             ,0.24385             
1350                ,0.81675             ,0.81111             ,0.05838             ,0.05908             ,419                 ,2324                ,2020                ,1401                ,0.00911             ,0.00026             ,-0.0474             ,0.01699             ,0.03927             ,0.11087             ,0.04547             ,0.03825             ,0.09446             ,0.55252             ,-0.00664            ,0.00196             ,0.0536              ,0.062               ,0.32371             ,0.01711             ,0.17301             ,0.00108             ,0.13412             ,0.08142             ,0.17808             ,0.0699              ,0.07396             ,0.00035             ,0.01628             ,0.01084             ,0.17179             ,0.0463              ,0.1443              ,0.06781             ,0.00034             ,0.18186             ,0.08833             ,0.49656             ,-0.00619            ,0.32844             ,0.26614             ,0.03329             ,0.28512             ,-0.17794            ,0.06774             ,0.03417             ,0.02182             ,0.00021             ,0.08979             ,0.15709             ,0.13674             ,0.07267             ,0.40706             ,0.32836             ,0.52124             ,0.47402             ,0.04335             ,0.18938             ,0.35062             ,0.40316             ,0.27245             ,0.60644             ,0.40787             ,0.55207             ,0.49349             ,0.50425             ,0.30785             ,0.1303              ,0.30914             ,0.12991             ,0.59396             ,0.19793             ,0.45362             ,0.37347             ,0.06195             ,0.16815             ,1815                ,2020                ,4104                ,3995                ,-0.00055            ,0.07358             ,-0.02722            ,0.23571             ,0.26868             ,0.28026             ,0.06348             ,-0.00024            ,0.03104             ,0.08806             ,0.1605              ,0.0134              ,0.15856             ,0.08158             ,-0.0                ,0.13589             ,0.06674             ,0.17321             ,0.00712             ,0.07168             ,0.15758             ,0.2522              ,0.61844             ,0.02754             ,0.02548             ,0.05089             ,0.10501             ,0.08462             ,0.12554             ,-0.0258             ,0.05281             ,0.0015              ,0.08606             ,0.07687             ,-0.04157            ,0.06541             ,0.08735             ,-0.46282            ,-0.00033            ,0.03773             ,-0.15478            ,0.09755             ,0.00194             ,-0.01362            ,0.02183             ,0.01564             ,-0.28469            ,-0.04943            ,0.12819             ,0.42852             ,0.42016             ,0.28404             ,0.43688             ,0.38185             ,0.51541             ,0.25233             ,0.33318             ,0.01148             ,0.30207             ,0.61721             ,0.25929             ,0.6361              ,0.06106             ,0.17608             ,0.37808             ,0.30402             ,0.07941             ,0.26933             ,0.5586              ,0.46007             ,0.87522             ,0.24589             
1400                ,0.81758             ,0.81222             ,0.05825             ,0.05891             ,415                 ,2324                ,2020                ,1401                ,0.00716             ,0.00012             ,-0.04571            ,0.01443             ,0.03382             ,0.0988              ,0.0381              ,0.0353              ,0.08543             ,0.53756             ,-0.00568            ,8e-05               ,0.05011             ,0.05549             ,0.31258             ,0.01522             ,0.15984             ,0.0008              ,0.11743             ,0.07315             ,0.16864             ,0.0603              ,0.06425             ,-0.00042            ,0.01431             ,0.00924             ,0.1591              ,0.04486             ,0.1296              ,0.05915             ,-0.00207            ,0.17084             ,0.07848             ,0.48172             ,-0.00848            ,0.32637             ,0.25488             ,0.02548             ,0.26623             ,-0.18244            ,0.06021             ,0.03099             ,0.02603             ,0.00015             ,0.08074             ,0.15097             ,0.12225             ,0.05736             ,0.40054             ,0.32073             ,0.51227             ,0.46843             ,0.04278             ,0.18988             ,0.34292             ,0.39699             ,0.26117             ,0.59578             ,0.3996              ,0.54683             ,0.4876              ,0.49599             ,0.30468             ,0.13066             ,0.293               ,0.13215             ,0.58957             ,0.19768             ,0.44079             ,0.3645              ,0.06155             ,0.16859             ,1815                ,2020                ,4104                ,3994                ,-0.00039            ,0.06406             ,-0.02636            ,0.22737             ,0.25133             ,0.26241             ,0.05573             ,-0.00016            ,0.0281              ,0.07749             ,0.1455              ,0.01133             ,0.14583             ,0.06886             ,-0.0                ,0.12142             ,0.06166             ,0.16008             ,0.00548             ,0.06161             ,0.14244             ,0.23315             ,0.61679             ,0.02403             ,0.02019             ,0.04889             ,0.10434             ,0.07333             ,0.122               ,-0.04089            ,0.047               ,-0.00116            ,0.07188             ,0.06715             ,-0.04459            ,0.0598              ,0.07765             ,-0.4727             ,-0.00037            ,0.03098             ,-0.16046            ,0.08461             ,0.00112             ,-0.01845            ,0.0198              ,0.00565             ,-0.28517            ,-0.05215            ,0.12774             ,0.422               ,0.41526             ,0.28189             ,0.43638             ,0.38088             ,0.5093              ,0.24461             ,0.33315             ,0.01075             ,0.29936             ,0.60157             ,0.25591             ,0.63517             ,0.06214             ,0.1785              ,0.37962             ,0.30537             ,0.07962             ,0.27092             ,0.54316             ,0.45387             ,0.87502             ,0.24789             
