epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4Alpha_0:i,GNDI4Alpha_0:j,GNDI4Alpha_0:k,GNDI4Alpha_0:l,GNDI4Alpha_0:alpha1_1,GNDI4Alpha_0:alpha1_2,GNDI4Alpha_0:alpha1_3,GNDI4Alpha_0:alpha1_4,GNDI4Alpha_0:alpha1_5,GNDI4Alpha_0:alpha1_6,GNDI4Alpha_0:alpha1_7,GNDI4Alpha_0:alpha1_8,GNDI4Alpha_0:alpha1_9,GNDI4Alpha_0:alpha1_10,GNDI4Alpha_0:alpha1_11,GNDI4Alpha_0:alpha1_12,GNDI4Alpha_0:alpha1_13,GNDI4Alpha_0:alpha1_14,GNDI4Alpha_0:alpha1_15,GNDI4Alpha_0:alpha1_16,GNDI4Alpha_0:alpha1_17,GNDI4Alpha_0:alpha1_18,GNDI4Alpha_0:alpha1_19,GNDI4Alpha_0:alpha1_20,GNDI4Alpha_0:alpha1_21,GNDI4Alpha_0:alpha1_22,GNDI4Alpha_0:alpha1_23,GNDI4Alpha_0:alpha1_24,GNDI4Alpha_0:alpha2_1,GNDI4Alpha_0:alpha2_2,GNDI4Alpha_0:alpha2_3,GNDI4Alpha_0:alpha2_4,GNDI4Alpha_0:alpha2_5,GNDI4Alpha_0:alpha2_6,GNDI4Alpha_0:alpha2_7,GNDI4Alpha_0:alpha2_8,GNDI4Alpha_0:alpha2_9,GNDI4Alpha_0:alpha2_10,GNDI4Alpha_0:alpha2_11,GNDI4Alpha_0:alpha2_12,GNDI4Alpha_0:alpha2_13,GNDI4Alpha_0:alpha2_14,GNDI4Alpha_0:alpha2_15,GNDI4Alpha_0:alpha2_16,GNDI4Alpha_0:alpha2_17,GNDI4Alpha_0:alpha2_18,GNDI4Alpha_0:alpha2_19,GNDI4Alpha_0:alpha2_20,GNDI4Alpha_0:alpha2_21,GNDI4Alpha_0:alpha2_22,GNDI4Alpha_0:alpha2_23,GNDI4Alpha_0:alpha2_24,GNDI4Alpha_0:alpha3_1,GNDI4Alpha_0:alpha3_2,GNDI4Alpha_0:alpha3_3,GNDI4Alpha_0:alpha3_4,GNDI4Alpha_0:alpha3_5,GNDI4Alpha_0:alpha3_6,GNDI4Alpha_0:alpha3_7,GNDI4Alpha_0:alpha3_8,GNDI4Alpha_0:alpha3_9,GNDI4Alpha_0:alpha3_10,GNDI4Alpha_0:alpha3_11,GNDI4Alpha_0:alpha3_12,GNDI4Alpha_0:alpha3_13,GNDI4Alpha_0:alpha3_14,GNDI4Alpha_0:alpha3_15,GNDI4Alpha_0:alpha3_16,GNDI4Alpha_0:alpha3_17,GNDI4Alpha_0:alpha3_18,GNDI4Alpha_0:alpha3_19,GNDI4Alpha_0:alpha3_20,GNDI4Alpha_0:alpha3_21,GNDI4Alpha_0:alpha3_22,GNDI4Alpha_0:alpha3_23,GNDI4Alpha_0:alpha3_24,GNDI4Alpha_1:i,GNDI4Alpha_1:j,GNDI4Alpha_1:k,GNDI4Alpha_1:l,GNDI4Alpha_1:alpha1_1,GNDI4Alpha_1:alpha1_2,GNDI4Alpha_1:alpha1_3,GNDI4Alpha_1:alpha1_4,GNDI4Alpha_1:alpha1_5,GNDI4Alpha_1:alpha1_6,GNDI4Alpha_1:alpha1_7,GNDI4Alpha_1:alpha1_8,GNDI4Alpha_1:alpha1_9,GNDI4Alpha_1:alpha1_10,GNDI4Alpha_1:alpha1_11,GNDI4Alpha_1:alpha1_12,GNDI4Alpha_1:alpha1_13,GNDI4Alpha_1:alpha1_14,GNDI4Alpha_1:alpha1_15,GNDI4Alpha_1:alpha1_16,GNDI4Alpha_1:alpha1_17,GNDI4Alpha_1:alpha1_18,GNDI4Alpha_1:alpha1_19,GNDI4Alpha_1:alpha1_20,GNDI4Alpha_1:alpha1_21,GNDI4Alpha_1:alpha1_22,GNDI4Alpha_1:alpha1_23,GNDI4Alpha_1:alpha1_24,GNDI4Alpha_1:alpha2_1,GNDI4Alpha_1:alpha2_2,GNDI4Alpha_1:alpha2_3,GNDI4Alpha_1:alpha2_4,GNDI4Alpha_1:alpha2_5,GNDI4Alpha_1:alpha2_6,GNDI4Alpha_1:alpha2_7,GNDI4Alpha_1:alpha2_8,GNDI4Alpha_1:alpha2_9,GNDI4Alpha_1:alpha2_10,GNDI4Alpha_1:alpha2_11,GNDI4Alpha_1:alpha2_12,GNDI4Alpha_1:alpha2_13,GNDI4Alpha_1:alpha2_14,GNDI4Alpha_1:alpha2_15,GNDI4Alpha_1:alpha2_16,GNDI4Alpha_1:alpha2_17,GNDI4Alpha_1:alpha2_18,GNDI4Alpha_1:alpha2_19,GNDI4Alpha_1:alpha2_20,GNDI4Alpha_1:alpha2_21,GNDI4Alpha_1:alpha2_22,GNDI4Alpha_1:alpha2_23,GNDI4Alpha_1:alpha2_24,GNDI4Alpha_1:alpha3_1,GNDI4Alpha_1:alpha3_2,GNDI4Alpha_1:alpha3_3,GNDI4Alpha_1:alpha3_4,GNDI4Alpha_1:alpha3_5,GNDI4Alpha_1:alpha3_6,GNDI4Alpha_1:alpha3_7,GNDI4Alpha_1:alpha3_8,GNDI4Alpha_1:alpha3_9,GNDI4Alpha_1:alpha3_10,GNDI4Alpha_1:alpha3_11,GNDI4Alpha_1:alpha3_12,GNDI4Alpha_1:alpha3_13,GNDI4Alpha_1:alpha3_14,GNDI4Alpha_1:alpha3_15,GNDI4Alpha_1:alpha3_16,GNDI4Alpha_1:alpha3_17,GNDI4Alpha_1:alpha3_18,GNDI4Alpha_1:alpha3_19,GNDI4Alpha_1:alpha3_20,GNDI4Alpha_1:alpha3_21,GNDI4Alpha_1:alpha3_22,GNDI4Alpha_1:alpha3_23,GNDI4Alpha_1:alpha3_24
950                 ,0.83077             ,0.82925             ,0.0561              ,0.05617             ,3750                ,378                 ,2822                ,3623                ,0.08447             ,0.10247             ,0.17159             ,-0.00589            ,0.19573             ,0.26565             ,0.01632             ,0.17681             ,0.0111              ,0.22307             ,0.33489             ,0.00742             ,0.01562             ,-0.10446            ,0.02016             ,0.13966             ,0.26916             ,0.10814             ,0.11985             ,0.22187             ,0.09564             ,-0.00441            ,0.248               ,0.13777             ,0.12039             ,0.01039             ,0.30079             ,0.08014             ,0.03297             ,0.29816             ,0.04392             ,0.00682             ,-0.14621            ,0.2146              ,0.15917             ,-0.01119            ,4e-05               ,0.16798             ,0.00244             ,-0.02392            ,0.01984             ,0.0026              ,0.05673             ,-0.054              ,0.0156              ,-0.27059            ,0.24334             ,0.20412             ,0.21576             ,0.13337             ,0.20848             ,0.21675             ,0.4873              ,0.55075             ,0.22973             ,0.54227             ,0.49436             ,0.21372             ,0.5149              ,0.73101             ,-0.02143            ,0.32853             ,0.45258             ,0.27475             ,0.4153              ,0.04516             ,0.21566             ,0.41625             ,0.32105             ,0.62762             ,0.52526             ,0.20534             ,1106                ,2653                ,1036                ,141                 ,-0.01131            ,0.12021             ,0.10994             ,0.00064             ,0.02594             ,0.11031             ,0.21897             ,0.00155             ,0.42301             ,-5e-05              ,0.00072             ,0.19461             ,0.00341             ,0.06832             ,0.33305             ,0.03489             ,0.12428             ,0.14014             ,0.19064             ,0.2891              ,0.06799             ,0.02114             ,0.05048             ,0.03128             ,0.03618             ,0.31589             ,0.41715             ,0.00075             ,0.21649             ,0.18537             ,0.32205             ,-0.04326            ,0.40819             ,0.00665             ,0.03921             ,0.05083             ,0.15542             ,0.1384              ,0.22596             ,0.0039              ,0.03854             ,0.09074             ,0.00578             ,0.2303              ,0.03938             ,0.00499             ,0.00789             ,0.08923             ,0.38888             ,0.1184              ,0.02742             ,0.03624             ,0.34594             ,0.44999             ,0.32101             ,0.23993             ,0.43328             ,0.13658             ,0.29553             ,0.24277             ,0.06552             ,0.13831             ,0.43898             ,-0.12264            ,0.3167              ,0.5534              ,0.52512             ,0.39742             ,0.31958             ,0.33933             ,0.08214             ,0.59404             
1000                ,0.8322              ,0.8312              ,0.05587             ,0.05585             ,3749                ,379                 ,2822                ,3623                ,0.07249             ,0.08829             ,0.15789             ,-0.00613            ,0.17864             ,0.25547             ,0.01319             ,0.15958             ,0.01081             ,0.20285             ,0.31536             ,0.00447             ,0.01175             ,-0.10241            ,0.02036             ,0.12275             ,0.24542             ,0.09374             ,0.10442             ,0.20141             ,0.08221             ,-0.00072            ,0.23001             ,0.12437             ,0.10451             ,0.00978             ,0.27662             ,0.08352             ,0.02753             ,0.29767             ,0.03544             ,0.0028              ,-0.14904            ,0.19427             ,0.13731             ,-0.00993            ,1e-05               ,0.16825             ,0.00257             ,-0.02405            ,0.00479             ,0.00157             ,0.04847             ,-0.05872            ,0.01626             ,-0.27644            ,0.23978             ,0.18378             ,0.21464             ,0.13274             ,0.20299             ,0.21755             ,0.46983             ,0.54611             ,0.22547             ,0.53342             ,0.49421             ,0.21541             ,0.5109              ,0.72648             ,-0.02017            ,0.32821             ,0.45176             ,0.27586             ,0.40102             ,0.04421             ,0.21073             ,0.40717             ,0.31895             ,0.62633             ,0.51676             ,0.19903             ,1119                ,2653                ,1036                ,146                 ,-0.00764            ,0.10785             ,0.09604             ,0.00037             ,0.0213              ,0.09904             ,0.19886             ,0.00137             ,0.39931             ,-4e-05              ,0.00025             ,0.17386             ,0.00262             ,0.05773             ,0.31322             ,0.02789             ,0.1082              ,0.12506             ,0.17136             ,0.26793             ,0.06155             ,0.01709             ,0.04144             ,0.02532             ,0.02972             ,0.29088             ,0.39462             ,0.00029             ,0.19578             ,0.16664             ,0.29676             ,-0.03795            ,0.38302             ,0.00239             ,0.0345              ,0.04207             ,0.13877             ,0.12191             ,0.21161             ,0.00365             ,0.02978             ,0.08334             ,0.00317             ,0.21143             ,0.03218             ,0.00305             ,0.00963             ,0.08079             ,0.37989             ,0.1169              ,0.02781             ,0.03373             ,0.34104             ,0.43881             ,0.29975             ,0.23372             ,0.4146              ,0.13399             ,0.28963             ,0.22423             ,0.06747             ,0.13616             ,0.42535             ,-0.1247             ,0.30491             ,0.54419             ,0.52039             ,0.39287             ,0.31034             ,0.32934             ,0.08268             ,0.58486             
1050                ,0.83289             ,0.8313              ,0.05575             ,0.05584             ,3749                ,381                 ,2822                ,3623                ,0.06188             ,0.07562             ,0.14481             ,-0.00607            ,0.16254             ,0.24569             ,0.01059             ,0.14354             ,0.0107              ,0.18395             ,0.29672             ,0.0024              ,0.00873             ,-0.10035            ,0.02062             ,0.10739             ,0.22336             ,0.08081             ,0.09048             ,0.18236             ,0.07027             ,0.02229             ,0.21303             ,0.11184             ,0.09007             ,0.00916             ,0.25365             ,0.08628             ,0.02265             ,0.2968              ,0.02821             ,0.00068             ,-0.15044            ,0.17531             ,0.11706             ,-0.00852            ,-1e-05              ,0.16824             ,0.00279             ,-0.0242             ,-0.0101             ,0.00085             ,0.04113             ,-0.06348            ,0.01676             ,-0.28194            ,0.23655             ,0.16486             ,0.21351             ,0.13211             ,0.19788             ,0.21848             ,0.45302             ,0.54158             ,0.22158             ,0.52537             ,0.49391             ,0.21724             ,0.50695             ,0.7221              ,-0.01891            ,0.32798             ,0.45088             ,0.27703             ,0.38788             ,0.04348             ,0.20602             ,0.39837             ,0.31683             ,0.62514             ,0.50853             ,0.19291             ,1132                ,2653                ,1036                ,152                 ,-0.00502            ,0.0964              ,0.08354             ,0.00021             ,0.01756             ,0.08852             ,0.18                ,0.00121             ,0.37622             ,-2e-05              ,2e-05               ,0.15473             ,0.00194             ,0.04846             ,0.29405             ,0.02209             ,0.09371             ,0.11128             ,0.15348             ,0.24783             ,0.05545             ,0.01342             ,0.03375             ,0.02019             ,0.02378             ,0.26717             ,0.37277             ,-0.00012            ,0.17628             ,0.1492              ,0.27334             ,-0.03243            ,0.35933             ,-0.00083            ,0.03017             ,0.03455             ,0.12349             ,0.10702             ,0.19818             ,0.0036              ,0.02282             ,0.07663             ,0.00082             ,0.19406             ,0.02607             ,0.0017              ,0.01073             ,0.07289             ,0.37067             ,0.11538             ,0.02774             ,0.03144             ,0.33653             ,0.42872             ,0.28089             ,0.22819             ,0.39682             ,0.13144             ,0.28404             ,0.20685             ,0.06934             ,0.1339              ,0.4127              ,-0.12691            ,0.29423             ,0.53517             ,0.51569             ,0.38878             ,0.30112             ,0.3198              ,0.08334             ,0.57579             
1100                ,0.83376             ,0.83218             ,0.05561             ,0.05569             ,3749                ,382                 ,2822                ,3624                ,0.05264             ,0.06438             ,0.13245             ,-0.00605            ,0.14742             ,0.23667             ,0.00844             ,0.12863             ,0.01046             ,0.16635             ,0.27914             ,0.00108             ,0.00641             ,-0.09849            ,0.02089             ,0.09353             ,0.20298             ,0.06927             ,0.07797             ,0.16473             ,0.05976             ,0.0231              ,0.19794             ,0.10019             ,0.0772              ,0.00853             ,0.2319              ,0.08881             ,0.01827             ,0.29588             ,0.02209             ,0.0012              ,-0.15196            ,0.15769             ,0.09832             ,-0.00662            ,-2e-05              ,0.16837             ,0.00281             ,-0.02435            ,-0.02414            ,0.00035             ,0.03459             ,-0.06744            ,0.01698             ,-0.28652            ,0.2336              ,0.14736             ,0.21263             ,0.13145             ,0.19351             ,0.21927             ,0.43766             ,0.53738             ,0.21841             ,0.51858             ,0.4937              ,0.2188              ,0.50347             ,0.71794             ,-0.018              ,0.32773             ,0.45018             ,0.2779              ,0.37756             ,0.04345             ,0.20205             ,0.39029             ,0.31501             ,0.62393             ,0.50138             ,0.18693             ,1146                ,2653                ,1036                ,157                 ,-0.00311            ,0.0858              ,0.07233             ,0.00012             ,0.01459             ,0.07874             ,0.16235             ,0.00106             ,0.35383             ,-0.0                ,1e-05               ,0.13713             ,0.00144             ,0.0404              ,0.27577             ,0.01732             ,0.08071             ,0.09873             ,0.13696             ,0.2289              ,0.04966             ,0.00972             ,0.02727             ,0.01588             ,0.01871             ,0.24475             ,0.35168             ,-0.00036            ,0.15809             ,0.13319             ,0.25237             ,-0.02526            ,0.33744             ,-0.00388            ,0.02629             ,0.02813             ,0.1095              ,0.0936              ,0.18589             ,0.00333             ,0.01731             ,0.07063             ,-0.00134            ,0.17815             ,0.02101             ,0.00102             ,0.01153             ,0.06552             ,0.36154             ,0.11368             ,0.02698             ,0.02962             ,0.33273             ,0.42008             ,0.26567             ,0.22317             ,0.38057             ,0.12899             ,0.27924             ,0.19066             ,0.0712              ,0.13156             ,0.40219             ,-0.12832            ,0.28504             ,0.52692             ,0.51143             ,0.38517             ,0.29204             ,0.31113             ,0.0839              ,0.56737             
1150                ,0.83423             ,0.83221             ,0.05553             ,0.05568             ,3747                ,383                 ,2822                ,3624                ,0.04457             ,0.05445             ,0.12073             ,-0.00614            ,0.13327             ,0.2279              ,0.00667             ,0.1148              ,0.01022             ,0.14997             ,0.26235             ,0.00026             ,0.00464             ,-0.09676            ,0.02116             ,0.08108             ,0.18428             ,0.05904             ,0.06679             ,0.14845             ,0.05055             ,0.02388             ,0.18367             ,0.08936             ,0.06552             ,0.00787             ,0.21133             ,0.09085             ,0.01439             ,0.29473             ,0.01702             ,0.00146             ,-0.15242            ,0.14132             ,0.08107             ,-0.00454            ,-2e-05              ,0.16825             ,0.00288             ,-0.0245             ,-0.03799            ,1e-05               ,0.02885             ,-0.07135            ,0.01708             ,-0.29085            ,0.23092             ,0.1312              ,0.21183             ,0.13074             ,0.18978             ,0.21996             ,0.4228              ,0.53313             ,0.21534             ,0.51212             ,0.49345             ,0.22035             ,0.50006             ,0.71379             ,-0.01719            ,0.32738             ,0.4495              ,0.27873             ,0.36808             ,0.04393             ,0.1984              ,0.38237             ,0.3132              ,0.62271             ,0.49449             ,0.18091             ,1160                ,2653                ,1036                ,162                 ,-0.00186            ,0.07605             ,0.06232             ,6e-05               ,0.01222             ,0.0697              ,0.14585             ,0.00091             ,0.33213             ,1e-05               ,7e-05               ,0.12102             ,0.00107             ,0.03343             ,0.25811             ,0.01347             ,0.06913             ,0.08733             ,0.12174             ,0.21088             ,0.04426             ,0.00625             ,0.02185             ,0.01227             ,0.01387             ,0.22359             ,0.3312              ,-0.00053            ,0.14111             ,0.11839             ,0.2326              ,-0.01841            ,0.31687             ,-0.0059             ,0.02275             ,0.02276             ,0.09692             ,0.08157             ,0.17427             ,0.00332             ,0.01304             ,0.06522             ,-0.00302            ,0.16347             ,0.01685             ,0.00094             ,0.01191             ,0.05859             ,0.35212             ,0.11187             ,0.02598             ,0.02792             ,0.32892             ,0.41197             ,0.2518              ,0.21849             ,0.36518             ,0.12652             ,0.27462             ,0.17511             ,0.0731              ,0.129               ,0.39237             ,-0.12978            ,0.2763              ,0.51867             ,0.50718             ,0.38166             ,0.28289             ,0.30273             ,0.08427             ,0.55893             
1200                ,0.83447             ,0.83363             ,0.05549             ,0.05545             ,3747                ,385                 ,2821                ,3624                ,0.03756             ,0.04573             ,0.10972             ,-0.00624            ,0.12008             ,0.21943             ,0.00523             ,0.10205             ,0.00992             ,0.13475             ,0.24635             ,-7e-05              ,0.00332             ,-0.09523            ,0.02099             ,0.06996             ,0.1673              ,0.05002             ,0.0569              ,0.13353             ,0.04249             ,0.02486             ,0.17044             ,0.07937             ,0.05495             ,0.00719             ,0.19194             ,0.09241             ,0.01081             ,0.29337             ,0.01275             ,0.00211             ,-0.15289            ,0.1262              ,0.06509             ,-0.00229            ,-2e-05              ,0.16802             ,0.00118             ,-0.02466            ,-0.05151            ,-0.00021            ,0.02388             ,-0.07544            ,0.01684             ,-0.29481            ,0.22851             ,0.11637             ,0.21129             ,0.13003             ,0.18683             ,0.22055             ,0.40907             ,0.52883             ,0.21266             ,0.50608             ,0.4933              ,0.22178             ,0.49688             ,0.70967             ,-0.01657            ,0.3269              ,0.44897             ,0.27953             ,0.35957             ,0.04476             ,0.19525             ,0.37476             ,0.31158             ,0.62145             ,0.48814             ,0.17499             ,1177                ,2654                ,1036                ,168                 ,-0.00104            ,0.06712             ,0.05335             ,3e-05               ,0.01004             ,0.06142             ,0.1305              ,0.00075             ,0.31116             ,1e-05               ,0.00022             ,0.10631             ,0.00086             ,0.02747             ,0.24117             ,0.01037             ,0.05886             ,0.07676             ,0.10781             ,0.19381             ,0.03924             ,0.00254             ,0.01736             ,0.00919             ,0.00949             ,0.20368             ,0.31135             ,-0.00077            ,0.12512             ,0.10377             ,0.21393             ,-0.01093            ,0.2974              ,-0.00772            ,0.01952             ,0.01818             ,0.08554             ,0.07038             ,0.16328             ,0.00335             ,0.00713             ,0.05993             ,-0.00484            ,0.14817             ,0.01339             ,0.00107             ,0.00359             ,0.05179             ,0.3427              ,0.11023             ,0.02457             ,0.0264              ,0.32571             ,0.40442             ,0.23995             ,0.21431             ,0.35087             ,0.12423             ,0.27047             ,0.16067             ,0.07504             ,0.12629             ,0.38365             ,-0.13127            ,0.26818             ,0.51089             ,0.50329             ,0.37822             ,0.27386             ,0.29495             ,0.08458             ,0.55088             
1250                ,0.83577             ,0.83395             ,0.05527             ,0.05539             ,3747                ,385                 ,2822                ,3624                ,0.03149             ,0.0382              ,0.0994              ,-0.00624            ,0.10782             ,0.21184             ,0.00406             ,0.09032             ,0.00971             ,0.12075             ,0.23111             ,-0.0001             ,0.00234             ,-0.09361            ,0.02053             ,0.06008             ,0.152               ,0.04212             ,0.04816             ,0.11985             ,0.0355              ,0.02595             ,0.15858             ,0.07022             ,0.04578             ,0.00663             ,0.17369             ,0.09344             ,0.0077              ,0.29173             ,0.00918             ,0.0032              ,-0.15341            ,0.11233             ,0.05037             ,0.00039             ,-2e-05              ,0.16748             ,0.00097             ,-0.02482            ,-0.06281            ,-0.00036            ,0.01957             ,-0.0791             ,0.01672             ,-0.29829            ,0.22678             ,0.1028              ,0.21071             ,0.12951             ,0.18471             ,0.22122             ,0.39658             ,0.52496             ,0.21024             ,0.5011              ,0.493               ,0.22315             ,0.49381             ,0.70595             ,-0.01599            ,0.3266              ,0.44833             ,0.2803              ,0.3527              ,0.04597             ,0.19252             ,0.3683              ,0.30993             ,0.6204              ,0.48241             ,0.16946             ,1197                ,2653                ,1036                ,174                 ,-0.00055            ,0.05904             ,0.04551             ,2e-05               ,0.00815             ,0.05388             ,0.1163              ,0.00057             ,0.29096             ,2e-05               ,0.00041             ,0.09296             ,0.0007              ,0.0224              ,0.22493             ,0.00791             ,0.04982             ,0.06712             ,0.0951              ,0.17785             ,0.03466             ,-0.00145            ,0.01367             ,0.00662             ,0.0052              ,0.185               ,0.29211             ,-0.00061            ,0.11049             ,0.08994             ,0.19704             ,-0.00334            ,0.28006             ,-0.00906            ,0.0169              ,0.01438             ,0.0755              ,0.06011             ,0.15323             ,0.00351             ,0.00207             ,0.05524             ,-0.00611            ,0.13336             ,0.01058             ,0.00122             ,0.0005              ,0.04565             ,0.3335              ,0.10883             ,0.02325             ,0.0251              ,0.32267             ,0.3981              ,0.23131             ,0.21082             ,0.33862             ,0.12191             ,0.26662             ,0.14684             ,0.07684             ,0.12345             ,0.37626             ,-0.13295            ,0.26114             ,0.50345             ,0.49957             ,0.37534             ,0.26519             ,0.28833             ,0.08494             ,0.54316             
1300                ,0.83608             ,0.83466             ,0.05522             ,0.05528             ,3747                ,384                 ,2821                ,3624                ,0.02626             ,0.03169             ,0.08974             ,-0.00629            ,0.09647             ,0.20432             ,0.00313             ,0.07957             ,0.00931             ,0.10778             ,0.21659             ,0.00015             ,0.00163             ,-0.09203            ,0.02004             ,0.05136             ,0.13823             ,0.03525             ,0.0405              ,0.10735             ,0.0295              ,0.02718             ,0.14737             ,0.06182             ,0.03746             ,0.00608             ,0.15658             ,0.09462             ,0.00501             ,0.2901              ,0.00621             ,0.00479             ,-0.15306            ,0.09962             ,0.03712             ,0.004               ,-2e-05              ,0.16702             ,0.00098             ,-0.02498            ,-0.07441            ,-0.00045            ,0.01589             ,-0.08234            ,0.01643             ,-0.30139            ,0.22493             ,0.09043             ,0.2103              ,0.12889             ,0.18305             ,0.22185             ,0.38457             ,0.52099             ,0.20797             ,0.49609             ,0.49274             ,0.22434             ,0.49083             ,0.70208             ,-0.01553            ,0.32626             ,0.44774             ,0.28089             ,0.3462              ,0.04752             ,0.19008             ,0.36208             ,0.30831             ,0.61918             ,0.47683             ,0.16377             ,1219                ,2654                ,1036                ,180                 ,-0.00029            ,0.05172             ,0.0386              ,1e-05               ,0.00664             ,0.047               ,0.10316             ,0.00037             ,0.27152             ,3e-05               ,0.00066             ,0.08089             ,0.00059             ,0.01811             ,0.20936             ,0.00598             ,0.0419              ,0.05846             ,0.08354             ,0.16272             ,0.03054             ,-0.00604            ,0.01066             ,0.00453             ,0.00141             ,0.16754             ,0.27348             ,-0.00046            ,0.09668             ,0.07705             ,0.18123             ,0.00451             ,0.26406             ,-0.0101             ,0.01448             ,0.01126             ,0.06653             ,0.05103             ,0.14382             ,0.0036              ,-0.00194            ,0.05085             ,-0.00758            ,0.11953             ,0.00835             ,0.00149             ,-0.0001             ,0.03955             ,0.32412             ,0.10731             ,0.0215              ,0.02389             ,0.31993             ,0.39199             ,0.22344             ,0.20738             ,0.32739             ,0.1198              ,0.263               ,0.13385             ,0.07872             ,0.12041             ,0.36927             ,-0.13448            ,0.25428             ,0.49613             ,0.49598             ,0.37245             ,0.25644             ,0.28179             ,0.08519             ,0.53549             
1350                ,0.83681             ,0.83481             ,0.05509             ,0.05525             ,3747                ,385                 ,2822                ,3624                ,0.02178             ,0.02608             ,0.08074             ,-0.00621            ,0.08601             ,0.19735             ,0.00238             ,0.06977             ,0.00909             ,0.09593             ,0.20275             ,0.00063             ,0.00112             ,-0.09054            ,0.01955             ,0.04371             ,0.12614             ,0.02932             ,0.03386             ,0.09604             ,0.02438             ,0.02836             ,0.13716             ,0.0542              ,0.03027             ,0.00552             ,0.1406              ,0.0956              ,0.00264             ,0.28843             ,0.00378             ,0.00642             ,-0.15333            ,0.08806             ,0.02503             ,0.00636             ,-2e-05              ,0.16649             ,0.00107             ,-0.02514            ,-0.08449            ,-0.0005             ,0.01282             ,-0.08523            ,0.01608             ,-0.30418            ,0.22336             ,0.07922             ,0.20985             ,0.12827             ,0.18174             ,0.22248             ,0.3738              ,0.51735             ,0.20608             ,0.49172             ,0.49246             ,0.22552             ,0.48803             ,0.69853             ,-0.01511            ,0.32597             ,0.44715             ,0.2815              ,0.34074             ,0.04919             ,0.1879              ,0.35671             ,0.30681             ,0.61812             ,0.47171             ,0.15852             ,1241                ,2653                ,1036                ,186                 ,-0.00017            ,0.04514             ,0.03256             ,0.0                 ,0.00541             ,0.04081             ,0.09113             ,0.00017             ,0.25287             ,3e-05               ,0.00094             ,0.07002             ,0.00052             ,0.01454             ,0.19466             ,0.00448             ,0.03502             ,0.05071             ,0.0731              ,0.14858             ,0.02694             ,-0.01145            ,0.00824             ,0.00288             ,-0.00226            ,0.15125             ,0.2555              ,-0.00036            ,0.08386             ,0.06532             ,0.16645             ,0.01229             ,0.24962             ,-0.01068            ,0.01243             ,0.00868             ,0.05851             ,0.04307             ,0.13521             ,0.00376             ,-0.0051             ,0.04679             ,-0.00881            ,0.10672             ,0.00657             ,0.00176             ,-0.00019            ,0.0339              ,0.31562             ,0.10589             ,0.01985             ,0.02285             ,0.31781             ,0.38692             ,0.21788             ,0.20453             ,0.31795             ,0.11769             ,0.25977             ,0.12255             ,0.08069             ,0.11737             ,0.36344             ,-0.13617            ,0.24847             ,0.48933             ,0.49274             ,0.36997             ,0.24784             ,0.27613             ,0.0856              ,0.52826             
1400                ,0.83701             ,0.83514             ,0.05506             ,0.0552              ,3747                ,385                 ,2822                ,3624                ,0.01801             ,0.02125             ,0.07237             ,-0.00616            ,0.0764              ,0.19059             ,0.00179             ,0.06084             ,0.00872             ,0.08504             ,0.18957             ,0.00107             ,0.00076             ,-0.08899            ,0.01912             ,0.03706             ,0.11549             ,0.02422             ,0.02811             ,0.08573             ,0.02007             ,0.02978             ,0.12749             ,0.04728             ,0.02385             ,0.0049              ,0.12569             ,0.09681             ,0.00065             ,0.28678             ,0.00175             ,0.00854             ,-0.15337            ,0.0776              ,0.01408             ,0.00905             ,-2e-05              ,0.16608             ,0.00102             ,-0.02529            ,-0.09466            ,-0.00053            ,0.01023             ,-0.08753            ,0.01569             ,-0.30665            ,0.22167             ,0.0691              ,0.20948             ,0.12762             ,0.18097             ,0.22317             ,0.36345             ,0.51373             ,0.20424             ,0.4874              ,0.49219             ,0.22651             ,0.48527             ,0.69489             ,-0.01496            ,0.32578             ,0.44658             ,0.28196             ,0.33554             ,0.05128             ,0.186               ,0.35165             ,0.3053              ,0.61694             ,0.46664             ,0.1531              ,1264                ,2653                ,1036                ,192                 ,-0.00016            ,0.03916             ,0.0273              ,0.0                 ,0.00448             ,0.0352              ,0.08009             ,-4e-05              ,0.23498             ,3e-05               ,0.00123             ,0.06029             ,0.00043             ,0.01157             ,0.18071             ,0.00333             ,0.02908             ,0.04384             ,0.06369             ,0.13526             ,0.0239              ,-0.01797            ,0.0063              ,0.00162             ,-0.0057             ,0.1361              ,0.23817             ,-0.00032            ,0.07193             ,0.05461             ,0.15272             ,0.01989             ,0.23627             ,-0.0108             ,0.01055             ,0.00663             ,0.05128             ,0.03616             ,0.12714             ,0.00381             ,-0.00751            ,0.04307             ,-0.01027            ,0.09514             ,0.00521             ,0.00216             ,-0.00022            ,0.0283              ,0.3072              ,0.10415             ,0.01781             ,0.02196             ,0.31574             ,0.38201             ,0.2127              ,0.2016              ,0.30925             ,0.11565             ,0.25666             ,0.1117              ,0.08268             ,0.1139              ,0.35781             ,-0.13765            ,0.24281             ,0.48252             ,0.48952             ,0.36752             ,0.2392              ,0.27056             ,0.08591             ,0.521               
