epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI3_0:i,GNDI3_0:j,GNDI3_0:k,GNDI3_0:alpha1,GNDI3_0:alpha2
2300                ,0.2208              ,0.25258             ,0.12039             ,0.11752             ,2991                ,4010                ,1408                ,0.26974             ,0.58851             
2350                ,0.22156             ,0.25321             ,0.12033             ,0.11747             ,2991                ,4010                ,1408                ,0.26718             ,0.59114             
2400                ,0.22237             ,0.25384             ,0.12027             ,0.11743             ,2991                ,4010                ,1408                ,0.26401             ,0.59381             
2450                ,0.22326             ,0.2546              ,0.1202              ,0.11737             ,2991                ,4010                ,1408                ,0.26001             ,0.59658             
2500                ,0.22425             ,0.25527             ,0.12012             ,0.11731             ,2991                ,4010                ,1408                ,0.25522             ,0.59951             
2550                ,0.22529             ,0.25618             ,0.12004             ,0.11724             ,2991                ,4010                ,1408                ,0.25016             ,0.60242             
2600                ,0.22632             ,0.25692             ,0.11996             ,0.11718             ,2991                ,4010                ,1408                ,0.24437             ,0.60548             
2650                ,0.22748             ,0.25811             ,0.11987             ,0.11709             ,2991                ,4010                ,1408                ,0.23789             ,0.60863             
2700                ,0.22863             ,0.25922             ,0.11978             ,0.117               ,2991                ,4010                ,1408                ,0.23072             ,0.61187             
2750                ,0.22981             ,0.26021             ,0.11969             ,0.11692             ,2991                ,4010                ,1408                ,0.22286             ,0.61518             
2800                ,0.23107             ,0.26123             ,0.11959             ,0.11684             ,2991                ,4010                ,1407                ,0.21425             ,0.61849             
2850                ,0.2323              ,0.26233             ,0.1195              ,0.11676             ,2991                ,4010                ,1408                ,0.20476             ,0.62195             
2900                ,0.23354             ,0.26341             ,0.1194              ,0.11667             ,2991                ,4010                ,1408                ,0.19435             ,0.62556             
2950                ,0.2348              ,0.26447             ,0.1193              ,0.11659             ,2991                ,4010                ,1408                ,0.18352             ,0.62927             
3000                ,0.23599             ,0.26553             ,0.11921             ,0.1165              ,2991                ,4010                ,1408                ,0.17262             ,0.63287             
3050                ,0.23716             ,0.26632             ,0.11912             ,0.11644             ,2991                ,4010                ,1408                ,0.16133             ,0.63645             
3100                ,0.23832             ,0.26749             ,0.11903             ,0.11635             ,2991                ,4010                ,1408                ,0.14933             ,0.64009             
3150                ,0.23968             ,0.2681              ,0.11892             ,0.1163              ,2991                ,4012                ,1408                ,0.13383             ,0.64403             
3200                ,0.24097             ,0.26893             ,0.11882             ,0.11623             ,2991                ,4012                ,1408                ,0.11901             ,0.64751             
3250                ,0.24222             ,0.26995             ,0.11872             ,0.11615             ,2991                ,4012                ,1408                ,0.10371             ,0.65115             
3300                ,0.24336             ,0.27065             ,0.11863             ,0.11609             ,2991                ,4012                ,1408                ,0.08935             ,0.65459             
3350                ,0.24442             ,0.27135             ,0.11855             ,0.11604             ,2991                ,4012                ,1408                ,0.0756              ,0.65784             
3400                ,0.24535             ,0.2721              ,0.11848             ,0.11598             ,2991                ,4012                ,1408                ,0.06194             ,0.66117             
3450                ,0.24621             ,0.27256             ,0.11841             ,0.11594             ,2991                ,4012                ,1408                ,0.04926             ,0.66433             
3500                ,0.24699             ,0.27303             ,0.11835             ,0.11591             ,2991                ,4012                ,1412                ,0.03689             ,0.66721             
3550                ,0.24793             ,0.27288             ,0.11827             ,0.11592             ,2991                ,4012                ,1413                ,0.02377             ,0.67031             
3600                ,0.24869             ,0.2733              ,0.11821             ,0.11588             ,2991                ,4012                ,1413                ,0.01119             ,0.67307             
3650                ,0.24937             ,0.27356             ,0.11816             ,0.11586             ,2991                ,4012                ,1414                ,0.00085             ,0.67567             
3700                ,0.24997             ,0.27385             ,0.11811             ,0.11584             ,2991                ,4012                ,1414                ,0.00093             ,0.67913             
3750                ,0.25065             ,0.27373             ,0.11806             ,0.11585             ,2991                ,4012                ,1437                ,0.00088             ,0.68148             
3800                ,0.25115             ,0.27417             ,0.11802             ,0.11582             ,2991                ,4012                ,1438                ,0.00081             ,0.6846              
3850                ,0.25158             ,0.27447             ,0.11799             ,0.11579             ,2991                ,4012                ,1438                ,0.00079             ,0.68782             
3900                ,0.25193             ,0.27463             ,0.11796             ,0.11578             ,2991                ,4012                ,1438                ,0.00066             ,0.69089             
3950                ,0.25224             ,0.27493             ,0.11794             ,0.11575             ,2991                ,4012                ,1438                ,0.00071             ,0.6938              
4000                ,0.2525              ,0.27521             ,0.11791             ,0.11573             ,2991                ,4012                ,1438                ,0.00075             ,0.6965              
