epoch,train_r2,validation_r2,train_rmse,validation_rmse,GNDI4_0:i,GNDI4_0:j,GNDI4_0:k,GNDI4_0:l,GNDI4_0:alpha1,GNDI4_0:alpha2,GNDI4_0:alpha3
2250                ,0.75908             ,0.75535             ,0.06694             ,0.06724             ,3447                ,2013                ,2479                ,1742                ,0.01673             ,0.34575             ,0.82653             
2300                ,0.75949             ,0.75563             ,0.06689             ,0.0672              ,3447                ,2013                ,2479                ,1742                ,0.01687             ,0.34589             ,0.82601             
2350                ,0.75987             ,0.7558              ,0.06683             ,0.06718             ,3447                ,2012                ,2479                ,1742                ,0.01701             ,0.34598             ,0.82542             
2400                ,0.76023             ,0.75603             ,0.06678             ,0.06714             ,3447                ,2012                ,2479                ,1742                ,0.01715             ,0.34579             ,0.82481             
2450                ,0.7606              ,0.75616             ,0.06673             ,0.06713             ,3447                ,2012                ,2479                ,1742                ,0.01724             ,0.34541             ,0.82414             
2500                ,0.76095             ,0.75632             ,0.06668             ,0.06711             ,3447                ,2012                ,2479                ,1742                ,0.01743             ,0.34514             ,0.8234              
2550                ,0.76128             ,0.75661             ,0.06664             ,0.06706             ,3447                ,2012                ,2479                ,1742                ,0.01767             ,0.345               ,0.82269             
2600                ,0.7616              ,0.75676             ,0.06659             ,0.06704             ,3447                ,2012                ,2479                ,1742                ,0.01783             ,0.34519             ,0.82177             
2650                ,0.76185             ,0.75694             ,0.06656             ,0.06702             ,3447                ,2012                ,2479                ,1742                ,0.01791             ,0.34529             ,0.82078             
2700                ,0.76213             ,0.75698             ,0.06652             ,0.06701             ,3447                ,2012                ,2479                ,1742                ,0.01796             ,0.34526             ,0.81974             
2750                ,0.76241             ,0.7572              ,0.06648             ,0.06698             ,3447                ,2012                ,2479                ,1742                ,0.01805             ,0.3451              ,0.8187              
2800                ,0.76262             ,0.75737             ,0.06645             ,0.06696             ,3447                ,2012                ,2479                ,1742                ,0.01812             ,0.34503             ,0.81754             
2850                ,0.7629              ,0.75746             ,0.06641             ,0.06695             ,3447                ,2012                ,2479                ,1742                ,0.01818             ,0.34497             ,0.81633             
2900                ,0.76313             ,0.75757             ,0.06638             ,0.06693             ,3447                ,2012                ,2479                ,1742                ,0.01823             ,0.34472             ,0.81521             
2950                ,0.76336             ,0.75774             ,0.06634             ,0.06691             ,3447                ,2012                ,2479                ,1742                ,0.01831             ,0.34462             ,0.81394             
3000                ,0.76359             ,0.75778             ,0.06631             ,0.0669              ,3447                ,2012                ,2479                ,1742                ,0.01835             ,0.34431             ,0.81271             
3050                ,0.76381             ,0.75792             ,0.06628             ,0.06688             ,3447                ,2012                ,2479                ,1742                ,0.01843             ,0.34415             ,0.81142             
3100                ,0.76403             ,0.75804             ,0.06625             ,0.06687             ,3447                ,2012                ,2479                ,1742                ,0.01851             ,0.34387             ,0.81025             
3150                ,0.76422             ,0.75818             ,0.06622             ,0.06685             ,3447                ,2012                ,2479                ,1742                ,0.01865             ,0.34396             ,0.80896             
3200                ,0.76435             ,0.75812             ,0.06621             ,0.06686             ,3447                ,2012                ,2479                ,1742                ,0.01861             ,0.34397             ,0.80762             
3250                ,0.76462             ,0.75833             ,0.06617             ,0.06683             ,3447                ,2012                ,2479                ,1742                ,0.01869             ,0.34375             ,0.80642             
3300                ,0.76483             ,0.75834             ,0.06614             ,0.06683             ,3447                ,2012                ,2479                ,1742                ,0.01889             ,0.34372             ,0.80513             
3350                ,0.7656              ,0.75856             ,0.06603             ,0.0668              ,3447                ,2012                ,2479                ,1742                ,0.01955             ,0.34296             ,0.80395             
3400                ,0.76767             ,0.75889             ,0.06574             ,0.06675             ,3447                ,2012                ,2479                ,1742                ,0.02126             ,0.33886             ,0.80294             
3450                ,0.76995             ,0.75912             ,0.06541             ,0.06672             ,3447                ,2012                ,2479                ,1742                ,0.02082             ,0.33077             ,0.80218             
3500                ,0.7712              ,0.75913             ,0.06524             ,0.06672             ,3447                ,2012                ,2479                ,1742                ,0.02082             ,0.32233             ,0.80176             
3550                ,0.77187             ,0.75929             ,0.06514             ,0.0667              ,3447                ,2012                ,2479                ,1742                ,0.02118             ,0.316               ,0.8017              
3600                ,0.77228             ,0.75948             ,0.06508             ,0.06667             ,3447                ,2012                ,2479                ,1742                ,0.02176             ,0.31156             ,0.80195             
3650                ,0.77255             ,0.75958             ,0.06504             ,0.06666             ,3447                ,2012                ,2479                ,1742                ,0.02222             ,0.30893             ,0.80247             
3700                ,0.77272             ,0.75959             ,0.06502             ,0.06665             ,3447                ,2013                ,2479                ,1742                ,0.02257             ,0.30764             ,0.80319             
3750                ,0.7729              ,0.7598              ,0.06499             ,0.06662             ,3447                ,2012                ,2479                ,1742                ,0.02278             ,0.30695             ,0.80416             
3800                ,0.77297             ,0.7599              ,0.06498             ,0.06661             ,3447                ,2012                ,2479                ,1742                ,0.02292             ,0.30676             ,0.80519             
3850                ,0.77311             ,0.75993             ,0.06496             ,0.06661             ,3447                ,2012                ,2479                ,1742                ,0.02297             ,0.3069              ,0.80621             
3900                ,0.77323             ,0.76005             ,0.06495             ,0.06659             ,3447                ,2012                ,2479                ,1742                ,0.023               ,0.3073              ,0.80718             
3950                ,0.77332             ,0.76006             ,0.06493             ,0.06659             ,3447                ,2012                ,2479                ,1742                ,0.02303             ,0.30776             ,0.80816             
4000                ,0.7734              ,0.75997             ,0.06492             ,0.0666              ,3447                ,2012                ,2479                ,1742                ,0.02299             ,0.30826             ,0.80908             
